"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
269202019,26920,2019,"MN0460300","MN0460300","","N","N",,"I","TRUMAN","","Truman","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1045,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-JUN-18,01-JUN-18,01-JUN-18,"N","MARTIN","Non-MSA","Y","Y","Y"
269212019,26921,2019,"MN0460700","MN0460700","","N","N",,"I","TRIMONT","","Trimont","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",699,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-JUN-18,01-JUN-18,01-JUN-18,"N","MARTIN","Non-MSA","Y","Y","Y"
269242019,26924,2019,"MN0150200","MN0150200","","N","N",,"I","CLEARBROOK","","Clearbrook","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",520,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","CLEARWATER","Non-MSA","Y","Y","Y"
269262019,26926,2019,"MN0250600","MN0250600","","N","N",,"I","GOODHUE","","Goodhue","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1178,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-OCT-17,01-OCT-17,01-NOV-17,01-NOV-17,01-NOV-17,"N","GOODHUE","Non-MSA","Y","Y","Y"
269912019,26991,2019,"MN0800200","MN0800200","","N","N",,"I","SEBEKA","","Sebeka","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",674,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-OCT-18,01-AUG-19,01-AUG-19,"N","WADENA","Non-MSA","Y","Y","Y"
272922019,27292,2019,"MN0530200","MN0530200","","N","N",,"I","ADRIAN","","Adrian","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1220,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JUN-16,01-DEC-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","NOBLES","Non-MSA","Y","Y","Y"
273442019,27344,2019,"MN0560700","MN0560700","","N","N",,"I","NEW YORK MILLS","","New York Mills","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1228,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-NOV-17,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
273452019,27345,2019,"MN0560600","MN0560600","","N","N",,"I","HENNING","","Henning","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",814,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
273462019,27346,2019,"MN0560800","MN0560800","","N","N",,"I","PARKERS PRAIRIE","","Parkers Prairie","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1002,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-NOV-17,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
273472019,27347,2019,"MN0560400","MN0560400","","N","N",,"I","BATTLE LAKE","","Battle Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",938,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-NOV-17,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
273742019,27374,2019,"MN0030400","MN0030400","","N","N",,"I","LAKE PARK","","Lake Park","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",801,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","BECKER","Non-MSA","Y","Y","Y"
273752019,27375,2019,"MN0560300","MN0560300","","N","N",,"I","PERHAM","","Perham","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3625,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JUN-16,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
273772019,27377,2019,"MN0410400","MN0410400","","N","N",,"I","LAKE BENTON","","Lake Benton","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",635,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JUN-16,01-DEC-17,01-DEC-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","LINCOLN","Non-MSA","Y","Y","Y"
273942019,27394,2019,"MN0030200","MN0030200","","N","N",,"I","FRAZEE","","Frazee","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1397,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-MAR-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","BECKER","Non-MSA","Y","Y","Y"
273952019,27395,2019,"MN0030900","MN0030900","","N","N",,"I","CALLAWAY","","Callaway","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",231,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","BECKER","Non-MSA","Y","Y","Y"
273962019,27396,2019,"MN0410100","MN0410100","","N","N",,"I","TYLER","","Tyler","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1071,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-NOV-17,01-FEB-18,01-FEB-18,01-FEB-18,01-FEB-18,"N","LINCOLN","Non-MSA","Y","Y","Y"
275702019,27570,2019,"MN0800300","MN0800300","","N","N",,"I","VERNDALE","","Verndale","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",573,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-JUN-19,01-JUL-18,01-JUL-18,"N","WADENA","Non-MSA","Y","Y","Y"
284152019,28415,2019,"MN0170500","MN0170500","","N","N",,"I","WESTBROOK","","Westbrook","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",706,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-MAR-19,01-MAR-19,01-AUG-19,01-AUG-19,01-JUN-19,"N","COTTONWOOD","Non-MSA","Y","Y","Y"
284542019,28454,2019,"MN0770500","MN0770500","MN0770000","N","N",,"I","EAGLE BEND","","Eagle Bend","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",519,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"","N",,,,,,,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-JUL-19,01-JUN-19,"Y","TODD","Non-MSA","N","Y","Y"
284942019,28494,2019,"MN0320300","MN0320300","","N","N",,"I","HERON LAKE","","Heron Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",647,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-MAR-19,01-MAR-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","JACKSON","Non-MSA","Y","Y","Y"
289142019,28914,2019,"MN0080400","MN0080400","","N","N",,"I","COMFREY","","Comfrey","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",353,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JUN-16,01-APR-19,01-APR-19,01-APR-19,01-APR-19,01-APR-19,"N","COTTONWOOD; BROWN","Non-MSA","Y","Y","Y"
