"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,117384592,13,1,,128453773
2019,117384598,4,2780,,128453782
2019,117384600,20,1,,128453784
2019,117373615,47,0,,128452594
2019,122989760,51,0,,136157589
2019,117384609,4,1200,,128453797
2019,117384611,61,600,,128453799
2019,117384612,3,475,,128453800
2019,117384614,38,1,,128453802
2019,117384616,61,800,,128453804
2019,117384617,25,1,,128453805
2019,117384618,4,1,,128453806
2019,117384619,61,1000,,128453808
2019,117384619,9,0,,128453811
2019,117384619,20,600,,128453809
2019,117384619,51,0,,128453810
2019,117384619,25,1350,,128453807
2019,117384620,23,1050,,128453812
2019,117384624,20,1,,128453822
2019,117384626,47,0,,128453827
2019,117384626,9,0,,128453828
2019,117384626,21,1,,128453825
2019,117384626,25,35,,128453824
2019,117384626,51,0,,128453826
2019,117384628,51,0,,128453830
2019,117384629,61,1099,,128453831
2019,117384634,6,400,,128453838
2019,117384652,63,1,,128453859
2019,117384653,63,0,,128453860
2019,122989776,50,40,,136157607
2019,117384809,52,0,,128454051
2019,117384810,52,0,,128454052
2019,117384818,11,1,,128454061
2019,117384843,17,1,,128454099
2019,117384848,16,128,,128454108
2019,117384848,26,633,,128454106
2019,117384848,36,1707,,128454105
2019,117384848,63,1085,,128454110
2019,117384848,25,50,,128454109
2019,117384848,60,500,,128454107
2019,117384848,7,4137,,128454104
2019,117384849,47,0,,128454112
2019,117384849,66,500,,128454111
2019,117384853,3,1,,128454118
2019,117384855,8,1,,128454120
2019,117384861,4,1,,128454127
2019,117384894,25,85,,128454183
2019,117384894,36,119,,128454182
2019,117384894,63,242,,128454185
2019,117384894,6,70,,128454184
2019,117384894,4,559,,128454181
2019,117384895,4,1200,,128454186
2019,117451178,10,,,128543685
2019,117460107,10,,,128558292
2019,117460117,10,,,128558302
2019,117460116,4,20,12-JUN-19,128558301
2019,117460118,4,20,,128558303
2019,117460119,10,,,128558304
2019,116450126,31,50,,127337928
2019,116444333,20,217,,127334448
2019,116444333,63,10,,127334449
2019,116450205,11,2,,127338020
2019,116444349,9,0,,127330910
2019,116455342,20,1400,,127338347
2019,116455353,10,100,,127334743
2019,116459556,31,50,,127338468
2019,116450679,21,1,,127331249
2019,116459653,10,,,127338644
2019,116459653,11,5,,127338645
2019,116455607,10,,,127331278
2019,116455607,11,20,,127331280
2019,116450727,31,117100,,127338700
2019,116455657,3,100,,127335112
2019,116455677,20,832,,127331329
2019,116455685,19,80,,127335145
2019,116459745,10,,,127338822
2019,116450845,38,118,,127338839
2019,116455822,19,141,,127335312
2019,116450947,10,,,127335313
2019,116450949,19,51,08-MAR-19,127335315
2019,116450947,11,15,,127335314
2019,116451024,62,748,,127339085
2019,116455908,52,0,,127339089
2019,116451111,61,1,,127339198
2019,116451120,47,0,,127331595
2019,116456007,57,80,,127335530
2019,116459944,3,4000,17-JUN-19,127331619
2019,116456012,3,4000,,127335537
2019,116451157,19,120,,127331621
2019,116459947,19,120,24-MAY-19,127331623
2019,116451164,6,132,14-MAR-19,127335546
2019,116459955,6,132,,127331635
2019,116456040,26,1496,,127335574
2019,116456040,19,340,,127335575
2019,116451184,31,150,,127331654
2019,117386658,20,20,,128456481
2019,117386662,24,1,18-AUG-19,128456489
2019,117386663,24,1,,128456490
2019,117386669,4,2100,,128456494
2019,117386754,29,300000,,128456618
2019,117386726,61,1000,,128456577
2019,117386761,61,1,,128456630
2019,117386762,3,300,,128456631
2019,117386765,61,200,,128456634
2019,117460108,10,,,128558293
2019,117460109,3,5000,,128558294
2019,117460144,10,,,128558337
2019,117460144,11,5,,128558338
2019,117460146,10,,,128558341
2019,117460151,11,30,,128558366
2019,117460151,10,,,128558365
2019,117460152,10,,,128558367
2019,117460152,11,1,,128558368
2019,117112226,63,221,,128120167
2019,117112258,3,1,,128120207
2019,117112284,20,500,,128120245
2019,117112285,57,1000,,128120246
2019,117112287,6,55,,128120248
2019,117112286,6,55,14-JAN-19,128120247
2019,117112288,8,1200,,128120249
2019,117112298,36,1,,128120266
2019,117163931,63,0,,128193610
2019,117163937,25,60,,128193616
2019,117163937,63,85,,128193618
2019,117163937,26,600,,128193615
2019,117163937,36,30,,128193617
2019,117163944,3,1,,128193626
2019,117163956,3,1,01-FEB-19,128193642
2019,117163957,51,0,,128193645
2019,117163957,3,1,,128193644
2019,117163957,25,1,,128193643
2019,117163964,63,1000,,128193657
2019,117163966,63,0,,128193658
2019,117163970,3,1,,128193661
2019,117163972,21,1,,128193663
2019,117163972,51,0,,128193664
2019,117164009,3,1,,128193719
2019,117164008,3,1,07-FEB-19,128193718
2019,117164013,3,1,,128193722
2019,117164012,3,1,07-FEB-19,128193721
2019,117164040,61,1000,,128193760
2019,117164040,47,0,,128193761
2019,117164049,7,1,,128193770
2019,117225910,38,1,,128250613
2019,117225973,20,1,,128250723
2019,117225973,21,1,,128250722
2019,117225974,4,400,,128250724
2019,116444114,3,4000,,127334013
2019,116444143,10,,,127334051
2019,116449894,9,0,,127337649
2019,116449896,63,20,06-APR-19,127337654
2019,116444164,10,,,127330669
2019,116449896,25,10,02-APR-19,127337653
2019,116449894,13,246,,127337647
2019,116449894,63,140,,127337650
2019,116449894,20,20,,127337648
2019,116449894,25,30,,127334072
2019,116454883,10,,,127337666
2019,116444184,63,1,,127330700
2019,116449929,8,63,,127330713
2019,116454936,36,200,,127337711
2019,117386790,20,1060,,128456674
2019,117386793,52,0,,128456677
2019,117386794,52,0,,128456678
2019,117386798,27,1,,128456682
2019,117386798,21,1,,128456683
2019,117386799,16,700,,128456684
2019,117386799,26,200,,128456686
2019,117386799,36,600,,128456685
2019,117386805,63,0,,128456704
2019,117386805,61,1,,128456703
2019,117386806,61,1,,128456705
2019,117386806,25,1,,128456706
2019,117386814,61,501,,128456718
2019,117386858,36,100,,128456781
2019,117386859,11,1,,128456782
2019,117386770,63,20,,128456640
2019,117386770,20,95,,128456639
2019,117386786,4,1,,128456670
2019,117386785,10,,,128456669
2019,124976681,63,158,,138849899
2019,124976681,8,73,,138849898
2019,124976686,10,,,138849907
2019,124976688,47,0,,138849910
2019,124976688,63,0,,138849911
2019,124976687,20,1,,138849908
2019,124976688,27,1,,138849909
2019,124976705,61,1,,138849932
2019,124976705,25,1,,138849933
2019,124976705,20,50,,138849931
2019,124976705,9,0,,138849936
2019,124976722,19,140,,138849969
2019,124976861,63,0,,138850112
2019,117240537,26,200,,128266861
2019,117225977,63,222,27-MAY-19,128250728
2019,117225978,63,222,,128250729
2019,117225985,11,1,,128250741
2019,117229252,63,1,,128265231
2019,117229253,33,1,,128265232
2019,117240530,38,700,,128266848
2019,117241918,9,0,,128278821
2019,117241918,20,1,,128278820
2019,117241919,25,60,,128278825
2019,117241919,51,0,,128278828
2019,117241919,63,142,,128278830
2019,117241919,26,40,,128278827
2019,117241919,6,52,,128278826
2019,117241919,20,190,,128278824
2019,117241919,7,2317,,128278822
2019,117241919,61,1800,,128278823
2019,117241919,9,0,,128278829
2019,117242023,2,34,,128278976
2019,117242023,8,20,,128278977
2019,117242066,3,1,,128279048
2019,117242779,3,500,,128280077
2019,117242780,25,90,,128280079
2019,117242780,7,1773,,128280078
2019,117242780,26,10,,128280081
2019,117242780,36,1,,128280082
2019,117242780,6,15,,128280080
2019,117242780,63,196,,128280083
2019,117244371,3,1,,128282324
2019,117244372,63,300,,128282325
2019,117244377,4,450,,128282330
2019,117353864,4,750,,128420790
2019,117353863,36,1,,128420789
2019,117353867,63,60,,128420795
2019,117353869,63,3500,,128420798
2019,117353870,63,500,,128420799
2019,117353872,63,1,,128420800
2019,117353874,36,30,,128420803
2019,117353874,63,15,,128420804
2019,117353874,4,500,,128420802
2019,117353875,4,200,,128420805
2019,117353875,25,15,,128420807
2019,117353875,36,20,,128420806
2019,117353887,4,50,,128420822
2019,117353904,20,166,,128420843
2019,117353917,38,500,,128420856
2019,117353918,20,1000,,128420857
2019,117353918,9,0,,128420860
2019,117353918,51,0,,128420859
2019,117353918,25,80,,128420858
2019,117353919,4,900,,128420861
2019,117353920,3,999,,128420862
2019,117353921,61,800,,128420863
2019,117353922,60,449,,128420864
2019,117353923,17,300,,128420865
2019,117353924,19,1747,,128420866
2019,117353924,9,0,,128420867
2019,117353925,38,1,,128420868
2019,117353927,8,20,,128420871
2019,117353927,22,0,,128420874
2019,117353927,20,600,,128420870
2019,117353927,10,1,,128420872
2019,117353927,47,0,,128420873
2019,117353933,36,100,,128420886
2019,117353933,63,1,,128420887
2019,117353935,3,600,,128420889
2019,117353938,4,400,,128420895
2019,117353941,3,40,,128420898
2019,117353952,6,600,,128420922
2019,117353952,63,1,,128420923
2019,117353953,6,85,,128420924
2019,117353953,63,1,,128420926
2019,117353953,36,20,,128420925
2019,117353975,4,521,,128420956
2019,117354016,19,10,,128421022
2019,117354016,60,50,,128421021
2019,117354016,61,1000,,128421020
2019,117354016,9,0,,128421024
2019,117354016,51,0,,128421023
2019,117354017,3,1,,128421025
2019,117354019,3,300,,128421031
2019,117354020,47,0,,128421032
2019,117354094,47,0,,128421177
2019,117354098,63,48,,128421182
2019,117354099,61,700,,128421183
2019,117354108,7,1,,128421199
2019,117354109,20,473,,128421200
2019,117354252,30,1,,128421409
2019,117354255,11,1,,128421413
2019,117354257,8,62,,128421415
2019,117354264,62,90,,128421427
2019,117354264,43,250,,128421425
2019,117354264,63,35,,128421430
2019,117354264,8,49,,128421429
2019,117354264,6,425,,128421424
2019,117354264,25,50,,128421428
2019,117354264,7,200,,128421426
2019,117354270,63,1,,128421437
2019,117354270,17,1,,128421436
2019,117354285,63,103,,128421462
2019,117354286,4,100,,128421463
2019,117354288,3,1,,128421465
2019,117354310,60,36,,128421502
2019,117354312,4,500,,128421504
2019,117354313,36,1,,128421505
2019,117354317,61,1000,,128421509
2019,117354318,20,7000,,128421510
2019,117354331,20,1,,128421530
2019,117354342,38,1,,128421549
2019,117354343,51,0,,128421551
2019,117354343,20,1,,128421550
2019,117354343,9,0,,128421552
2019,117354349,38,100,,128421560
2019,117354350,7,300,,128421561
2019,117354350,3,1,,128421562
2019,117354353,3,1,,128421568
2019,117354354,4,500,,128421569
2019,117354384,7,1,,128421613
2019,117354384,25,1,,128421612
2019,117354387,4,1,,128421618
2019,117354387,63,0,,128421619
2019,117354389,45,600,,128421621
2019,116451243,37,250,,127339357
2019,116451242,36,1270,,127339355
2019,116456125,60,50,,127335678
2019,116460035,20,1900,16-MAY-19,127331733
2019,116451253,20,1900,,127331732
2019,116451258,11,1,,127339370
2019,116456135,63,150,,127335699
2019,116460045,63,25,,127339376
2019,116460044,10,,,127331742
2019,116456143,8,68,,127331746
2019,116460051,63,300,,127335711
2019,116460052,63,50,,127339386
2019,116451277,11,1,,127331752
2019,116451277,10,,,127335715
2019,116456146,25,25,,127335717
2019,116456150,10,,,127335721
2019,116460059,38,500,,127331757
2019,116456155,63,17,,127335730
2019,117796741,25,1,,129014813
2019,117796741,51,0,,129014815
2019,117796741,22,0,,129014817
2019,117796741,10,1,,129014814
2019,117456564,11,31,,128556238
2019,117456564,10,,,128556237
2019,116449757,11,10,,127337484
2019,116444098,25,100,,127333969
2019,116444094,36,1,,127333963
2019,116454793,47,0,,127337542
2019,116449824,11,50,,127337562
2019,116449824,10,,,127330589
2019,116444112,63,105,,127330596
2019,116449851,63,1,,127337594
2019,116449848,10,,,127330607
2019,116454860,11,1,,127337614
2019,116454860,10,,,127337612
2019,116454855,26,38,,127334045
2019,116444149,11,1,,127330643
2019,116444149,10,,,127337627
2019,116444157,54,1,,127330659
2019,116454873,22,0,,127334065
2019,116449901,63,1,,127337658
2019,116444169,36,350,,127330676
2019,110409590,2,21,,119342500
2019,116444188,63,600,,127330703
2019,110419501,6,37,16-JAN-19,119347442
2019,110409720,6,37,,119342628
2019,116449923,43,3096,,127330708
2019,110409816,3,1400,,119347542
2019,110409814,38,1400,,119347538
2019,110409854,50,37,,119342813
2019,110419621,3,1253,,119347589
2019,110409983,63,100,,119343009
2019,110415014,36,50,,119338072
2019,110415014,20,1200,,119343042
2019,110415014,51,0,,119338077
2019,110415014,10,50,,119338073
2019,110415014,7,300,,119338071
2019,110415014,26,350,,119338070
2019,110415014,41,20,,119347729
2019,110415014,17,7010,,119343040
2019,110419768,10,,,119338112
2019,110419768,11,1,,119347752
2019,110419926,21,40,,119347927
2019,110410227,38,600,,119343306
2019,110414984,63,450,,119338041
2019,110410272,20,25,,119338374
2019,110410272,47,0,,119338376
2019,117116258,8,122,,128122409
2019,110419994,63,690,,119338416
2019,110415276,66,10,,119343431
2019,117116261,17,828,,128122412
2019,117116265,3,1,,128122418
2019,117116268,38,100,,128122419
2019,117116278,3,17000,21-JAN-19,128122438
2019,117116279,3,17000,,128122439
2019,117116283,11,1,,128122443
2019,117116284,9,0,,128122444
2019,117237226,6,65,,128274268
2019,117237225,8,13,08-APR-19,128274266
2019,117237226,8,13,,128274269
2019,117237226,63,1,,128274270
2019,117237227,47,0,,128274271
2019,117237230,63,30,,128274282
2019,117237231,47,0,,128274288
2019,117237231,10,80,,128274285
2019,117237231,20,300,,128274283
2019,117237231,25,25,,128274286
2019,117237231,6,220,,128274284
2019,117237231,51,0,,128274287
2019,117237231,9,0,,128274289
2019,117237232,63,200,,128274290
2019,117237235,61,1000,,128274294
2019,117237236,20,200,,128274295
2019,117237239,20,20,,128274298
2019,117237240,47,0,,128274299
2019,117237242,51,0,,128274301
2019,117237243,38,1,,128274302
2019,117237244,51,0,,128274305
2019,117237244,25,1,,128274304
2019,117237244,20,250,,128274303
2019,117237245,47,0,,128274306
2019,117237246,29,1,,128274307
2019,117237247,4,1000,,128274308
2019,117237247,36,10,,128274309
2019,117237248,51,0,,128274311
2019,117237248,9,0,,128274312
2019,117237248,25,1,,128274310
2019,117237249,61,900,,128274313
2019,117237250,20,280,,128274314
2019,117237251,20,1200,,128274315
2019,117237253,61,800,,128274317
2019,117237255,4,1,,128274319
2019,117237256,6,1,,128274320
2019,117237257,26,400,,128274321
2019,117237258,20,1,,128274323
2019,117237258,9,0,,128274324
2019,117237258,25,1,,128274322
2019,117237259,3,1,,128274325
2019,117237260,38,1,,128274326
2019,117237260,63,500,,128274327
2019,117237261,25,500,,128274328
2019,117237261,61,300,,128274329
2019,117237261,36,40,,128274331
2019,117237261,6,100,,128274330
2019,117237262,61,1000,,128274332
2019,117237267,3,600,,128274341
2019,117237269,4,780,,128274343
2019,117237271,20,1000,,128274345
2019,117237271,47,0,,128274348
2019,117237271,9,0,,128274349
2019,117237271,51,0,,128274347
2019,117237271,25,200,,128274346
2019,117237273,4,1,,128274351
2019,117237274,7,3000,,128274352
2019,117237276,22,0,,128274360
2019,117237276,25,100,,128274359
2019,117237276,7,2070,,128274357
2019,117237276,26,200,,128274358
2019,117237277,20,200,,128274361
2019,117237317,4,100,,128274412
2019,117237321,38,480,,128274416
2019,117237324,3,1,,128274419
2019,117237327,38,1,,128274422
2019,117237328,26,100,,128274423
2019,117237333,13,650,,128274427
2019,117237333,49,1,,128274429
2019,117237333,20,40,,128274428
2019,117237347,36,250,,128274450
2019,117237348,52,0,,128274451
2019,117237363,58,225,,128274476
2019,117237365,4,1000,,128274478
2019,117237370,20,1500,,128274483
2019,117237373,3,1,,128274487
2019,117237372,3,1,12-APR-19,128274486
2019,117237375,3,1,,128274489
2019,117237374,3,1,13-APR-19,128274488
2019,117237377,52,0,,128274491
2019,117237380,20,1,,128274494
2019,117237387,25,48,,128274506
2019,117237387,20,1,,128274507
2019,117237387,9,0,,128274508
2019,117237394,6,600,,128274518
2019,117237394,45,2500,,128274517
2019,117237396,20,1034,,128274519
2019,117237397,6,420,,128274520
2019,117237397,7,150,,128274521
2019,117237397,10,1,,128274522
2019,117237407,21,1,,128274534
2019,117237409,63,0,,128274538
2019,117237409,6,1,,128274537
2019,117237409,26,250,,128274536
2019,117237412,59,1,,128274541
2019,117237413,38,100,,128274542
2019,117237419,7,600,,128274548
2019,117237419,25,1,,128274549
2019,117237420,26,180,,128274550
2019,117237421,7,1,,128274551
2019,117237425,25,1,,128274559
2019,117237425,61,650,,128274557
2019,117237425,20,35,,128274558
2019,117237425,51,0,,128274560
2019,117237426,63,0,,128274561
2019,117237428,26,200,,128274563
2019,117237460,63,150,17-APR-19,128274608
2019,117237461,63,150,,128274610
2019,117237461,61,250,,128274609
2019,117237466,20,300,,128274618
2019,117237466,61,200,,128274619
2019,117237467,20,100,,128274623
2019,117237467,17,1,,128274625
2019,117237467,7,300,,128274621
2019,117237467,23,1,,128274624
2019,117237467,9,0,,128274628
2019,117237467,51,0,,128274626
2019,117237467,61,650,,128274620
2019,117237467,47,0,,128274627
2019,117237467,60,250,,128274622
2019,117237522,8,300,,128274692
2019,117237522,63,25,,128274693
2019,117237524,26,50,,128274694
2019,117237529,9,0,,128274703
2019,117237529,20,45,,128274699
2019,117237529,51,0,,128274701
2019,117237529,25,1,,128274700
2019,117237529,47,0,,128274702
2019,117237532,20,72126,,128274707
2019,117237535,61,1,,128274716
2019,117237535,25,1,,128274717
2019,117237535,9,0,,128274718
2019,117237541,20,50,,128274724
2019,117237541,26,200,,128274723
2019,117237541,9,0,,128274726
2019,117237541,36,1,,128274725
2019,117237555,51,0,,128274746
2019,117237555,9,0,,128274747
2019,117237563,7,1,,128274757
2019,117237563,3,1,,128274758
2019,117237594,4,2000,,128274811
2019,117237594,61,800,,128274812
2019,117237603,3,1,,128274819
2019,117237605,6,600,,128274822
2019,117237605,9,0,,128274824
2019,117237605,16,200,,128274823
2019,117237605,7,975,,128274821
2019,117237606,3,1,,128274825
2019,117237608,25,50,,128274826
2019,117237612,16,100,,128274830
2019,117237618,38,1000,,128274835
2019,117237626,21,200,,128274843
2019,117237629,3,1,26-APR-19,128274847
2019,117237630,3,1,,128274848
2019,117237643,3,1,,128274862
2019,117237645,38,300,,128274864
2019,117237649,20,215,,128274868
2019,117237651,63,928,,128274870
2019,117237654,47,0,,128274873
2019,117237658,20,240,,128274883
2019,117237658,47,0,,128274886
2019,117237658,9,0,,128274887
2019,117237658,51,0,,128274885
2019,117237658,25,1,,128274884
2019,117237661,63,1,,128274890
2019,117237663,3,1,,128274892
2019,117237664,26,60,,128274897
2019,117237664,6,150,,128274895
2019,117237664,36,60,,128274896
2019,117237664,61,150,,128274894
2019,117237664,7,300,,128274893
2019,117237665,26,1159,,128274900
2019,117237665,7,2908,,128274898
2019,117237665,25,149,,128274902
2019,117237665,36,388,,128274901
2019,117237665,60,1570,,128274899
2019,117237665,20,100,,128274903
2019,117237678,63,10,,128274919
2019,117237679,3,1,,128274920
2019,117237681,47,0,,128274923
2019,117237681,7,1,,128274922
2019,117237682,20,80,,128274925
2019,117237681,63,0,,128274924
2019,117237687,8,145,,128274929
2019,117237688,38,1,,128274930
2019,117237689,61,1200,,128274931
2019,117237692,3,1,,128274934
2019,117237694,8,11,,128274936
2019,117237694,63,38,,128274937
2019,117237699,21,340,,128274944
2019,117237699,6,520,,128274943
2019,117237699,63,20,,128274945
2019,117237700,29,1,,128274946
2019,117237706,3,1,,128274954
2019,117237705,3,1,27-APR-19,128274953
2019,117237708,59,1,,128274956
2019,117237714,63,0,,128274963
2019,117237715,47,0,,128274967
2019,117237715,7,1,,128274964
2019,117237715,52,0,,128274965
2019,117237715,51,0,,128274966
2019,117237716,26,160,,128274969
2019,117237716,54,1,,128274970
2019,117237716,63,0,,128274971
2019,117237716,36,400,,128274968
2019,117237718,7,428,,128274973
2019,117237718,25,50,,128274974
2019,117237718,47,0,,128274977
2019,117237718,51,0,,128274976
2019,117237717,3,1,,128274972
2019,117237718,20,40,,128274975
2019,117237718,9,0,,128274978
2019,117237720,61,1,,128274982
2019,117237720,9,0,,128274983
2019,117237721,3,1,,128274985
2019,117237721,38,1,,128274984
2019,117237722,4,1,,128274986
2019,117237724,36,1,,128274989
2019,117237723,3,1,,128274987
2019,117237724,10,1,,128274990
2019,117237724,25,30,,128274988
2019,117237725,61,1,,128274991
2019,117237726,9,0,,128274993
2019,117237726,61,500,,128274992
2019,117237727,61,900,,128274994
2019,117237728,36,200,,128274995
2019,117362515,9,0,,128431268
2019,117362515,25,30,,128431266
2019,117362515,47,0,,128431267
2019,117362516,42,1,,128431269
2019,117362517,3,1,,128431270
2019,117362518,4,120,,128431271
2019,117362521,4,300,,128431274
2019,117362523,42,1,,128431276
2019,117362524,61,1000,,128431277
2019,117362525,6,60,,128431278
2019,117362528,4,100,,128431281
2019,117362529,11,1,,128431282
2019,117362534,7,1200,,128431287
2019,117362534,61,200,,128431288
2019,117362534,26,150,,128431289
2019,117362534,25,1,,128431290
2019,117362535,61,500,,128431291
2019,117362535,63,800,,128431292
2019,117362536,4,1,,128431293
2019,117362536,63,0,,128431294
2019,117362538,21,1700,,128431295
2019,117362539,21,1500,,128431296
2019,117362540,3,1,,128431297
2019,117362542,36,15,,128431300
2019,117362542,4,300,,128431299
2019,117362543,63,150,,128431301
2019,117362544,7,1,,128431302
2019,117362546,9,0,,128431306
2019,117362546,63,0,,128431307
2019,117362550,4,280,,128431311
2019,117362550,63,40,,128431312
2019,117362551,63,698,11-MAY-19,128431313
2019,117362552,63,698,,128431314
2019,117362563,20,600,,128431329
2019,117362564,63,40,,128431331
2019,117362564,7,11,,128431330
2019,117362565,4,30,,128431332
2019,117362566,63,195,,128431333
2019,117362567,36,10,,128431335
2019,117362567,6,500,,128431334
2019,117362568,52,0,,128431336
2019,117362569,20,60,,128431337
2019,117362569,6,50,,128431338
2019,117362570,4,75,,128431339
2019,117362571,4,1000,,128431340
2019,117362572,4,200,,128431341
2019,117362578,4,460,,128431349
2019,117362586,7,1600,,128431373
2019,117362587,25,200,,128431374
2019,117362588,36,20,,128431376
2019,117362588,6,180,,128431375
2019,117362589,51,0,,128431378
2019,117362589,25,25,,128431377
2019,117362589,9,0,,128431379
2019,117362591,4,300,,128431383
2019,117362594,51,0,,128431391
2019,117362594,43,70,,128431388
2019,117362594,6,20,,128431389
2019,117362594,25,190,,128431386
2019,117362594,23,100,,128431387
2019,117362594,16,5,,128431390
2019,117362595,4,300,,128431392
2019,117362598,4,1000,,128431397
2019,117362599,25,180,,128431398
2019,117362599,47,0,,128431402
2019,117362599,21,1,,128431400
2019,117362599,51,0,,128431401
2019,117362599,20,50,,128431399
2019,117362599,9,0,,128431403
2019,117362600,36,500,,128431404
2019,117362601,4,200,,128431405
2019,117362602,9,0,,128431406
2019,117362605,6,100,,128431417
2019,117362605,36,20,,128431418
2019,117362605,62,300,,128431416
2019,117362614,20,200,,128431427
2019,117362609,4,120,,128431422
2019,117362611,20,31290,,128431424
2019,117362612,47,0,,128431425
2019,117362616,61,1000,,128431429
2019,117362617,4,1000,,128431430
2019,117362618,63,220,,128431433
2019,117362618,20,20,,128431432
2019,117362618,6,75,,128431431
2019,117362620,47,0,,128431438
2019,117362620,51,0,,128431437
2019,117362620,9,0,,128431439
2019,117362621,61,2200,,128431440
2019,117362622,25,50,,128431442
2019,117362622,17,1500,,128431441
2019,117362622,9,0,,128431443
2019,117362623,38,15,,128431444
2019,117362624,52,0,,128431445
2019,117362625,61,1050,,128431446
2019,117362628,51,0,,128431449
2019,117362629,20,142,,128431450
2019,117362630,20,90,,128431451
2019,117362631,6,375,,128431452
2019,117362635,25,270,,128431462
2019,117362635,7,700,,128431461
2019,117362638,61,750,,128431465
2019,117362638,9,0,,128431466
2019,117362640,25,100,,128431468
2019,117362640,47,0,,128431470
2019,117362640,9,0,,128431471
2019,117362640,51,0,,128431469
2019,117362645,25,25,,128431479
2019,117362645,36,54,,128431478
2019,117362645,9,0,,128431485
2019,117362645,10,1,,128431481
2019,117362645,51,0,,128431483
2019,117362645,23,10,,128431480
2019,117362645,63,1,,128431486
2019,117362645,7,1,,128431482
2019,117362645,26,370,,128431477
2019,117362645,47,0,,128431484
2019,117362646,62,250,,128431487
2019,117362647,20,35,,128431488
2019,117362648,61,800,,128431489
2019,117362649,9,0,,128431492
2019,117238647,63,120,,128276338
2019,117238647,16,65,,128276337
2019,117238647,43,960,,128276334
2019,117238647,25,190,,128276336
2019,117238647,4,800,,128276335
2019,117238810,9,0,,128276564
2019,117238810,51,0,,128276562
2019,117238810,47,0,,128276563
2019,117238810,25,1,,128276561
2019,117238820,3,1,,128276583
2019,117238822,3,1,,128276585
2019,117238821,3,1,09-JUN-19,128276584
2019,117238840,20,2,,128276617
2019,121020670,63,50,,133507936
2019,117238842,36,955,,128276619
2019,117238844,11,1,,128276621
2019,117238847,4,1800,,128276628
2019,117238848,20,765,,128276629
2019,121020669,63,50,04-NOV-19,133507935
2019,117238891,4,300,,128276685
2019,117238896,9,0,,128276698
2019,117238896,61,1560,,128276697
2019,117238899,63,2000,,128276701
2019,117238904,3,1,,128276704
2019,117238906,3,1,,128276705
2019,117238910,25,1,,128276709
2019,117238910,9,0,,128276713
2019,117238910,20,1,,128276710
2019,117238910,47,0,,128276712
2019,117238910,51,0,,128276711
2019,117238912,20,1,,128276716
2019,117238913,20,44,,128276717
2019,117238915,3,1,,128276719
2019,117238918,26,1,,128276722
2019,117238919,36,120,,128276723
2019,117238923,25,1,,128276732
2019,117238923,20,300,,128276731
2019,117238923,10,1,,128276733
2019,117238933,63,0,,128276744
2019,117238936,26,1,,128276748
2019,117238936,6,1,,128276750
2019,117238936,25,1,,128276749
2019,117238936,61,700,,128276747
2019,117239043,63,0,,128276918
2019,117239043,6,1,,128276914
2019,117239043,61,300,,128276912
2019,117239043,25,1,,128276913
2019,117239043,51,0,,128276915
2019,117239043,9,0,,128276917
2019,117239043,47,0,,128276916
2019,117239045,20,100,,128276920
2019,117239045,51,0,,128276921
2019,117239045,9,0,,128276923
2019,117239045,22,0,,128276922
2019,117239084,51,0,,128276983
2019,117239084,3,1,,128276982
2019,117239084,25,20,,128276979
2019,117239084,9,0,,128276984
2019,117239084,20,1,,128276981
2019,117239084,61,1,,128276980
2019,117239085,20,1,,128276986
2019,117239085,21,27000,,128276985
2019,117239094,51,0,,128276997
2019,117239094,63,1,,128276999
2019,117239094,20,60,,128276995
2019,117239094,25,20,,128276996
2019,117239094,9,0,,128276998
2019,117239095,63,0,,128277000
2019,117239229,4,200,,128277182
2019,117239235,38,1,,128277193
2019,117239239,7,300,,128277196
2019,117239239,47,0,,128277197
2019,117239241,21,750,,128277199
2019,117239243,47,0,,128277203
2019,117239292,20,1,,128277270
2019,121020674,17,1,,133507941
2019,117239300,20,2900,,128277282
2019,117239301,20,1300,,128277283
2019,117239305,4,100,,128277288
2019,117239304,4,100,12-JUL-19,128277287
2019,121024586,10,,,133517352
2019,121024586,11,2,,133517353
2019,117239316,38,1,,128277296
2019,117239322,47,0,,128277302
2019,121024589,10,,,133517356
2019,121024602,47,0,,133517369
2019,121024607,3,1,,133517374
2019,121024608,38,1,,133517375
2019,117239368,25,1,,128282357
2019,117239368,63,0,,128282359
2019,117239367,3,1,11-JUN-19,128282356
2019,117239368,3,1,,128282358
2019,117239413,62,70,,128282420
2019,117239433,29,2000,,128282439
2019,117354416,3,2500,,128421663
2019,117354417,20,20,,128421665
2019,117354417,61,800,,128421664
2019,117354419,6,120,,128421668
2019,117354423,63,0,,128421672
2019,117354424,9,0,,128421673
2019,117354426,38,1,,128421674
2019,117354428,63,0,,128421678
2019,117354428,6,500,,128421677
2019,117354428,20,1200,,128421676
2019,117354429,38,1,,128421679
2019,117354449,51,0,,128421711
2019,117354450,20,60000,,128421712
2019,117354467,20,340,,128421741
2019,117354469,3,250,,128421747
2019,117354470,20,960,,128421748
2019,117354474,63,1,,128421757
2019,117354476,6,20,,128421759
2019,117369577,3,100,,128421906
2019,117369581,21,1000,,128421910
2019,117369618,9,0,,128421973
2019,117369618,20,250,,128421969
2019,117369618,51,0,,128421971
