data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,166149328,170988123,3,
2022,165852326,170692980,24,
2022,173104074,177874168,1,
2022,173467305,178233753,1,
2022,166598141,171430779,24,
2022,166964436,171792412,24,
2022,166964437,171792412,24,
2022,166598142,171430780,24,
2022,173467306,178233753,1,
2022,173289400,178054464,3,
2022,171118145,175914768,24,
2022,166992150,171820490,24,
2022,166992151,171820490,24,
2022,166992152,171820490,24,
2022,166992153,171820490,24,
2022,167159931,171985342,24,
2022,167160418,171985830,24,
2022,168382172,173200567,1,
2022,168319092,173140182,1,
2022,173560782,178325462,24,
2022,173458441,178224569,17,
2022,167339847,172163763,24,
2022,167339847,172163764,24,
2022,173558395,178323088,24,
2022,173558396,178323088,5,
2022,173553489,178318316,9,
2022,173566150,178330778,17,
2022,167262724,172086840,24,
2022,167339616,172163553,24,
2022,174319311,179083788,21,
2022,174414445,179175632,16,
2022,168319362,173140423,1,
2022,168319363,173140423,1,
2022,174415798,179177071,21,
2022,174489490,179249621,3,
2022,174470699,179230931,5,
2022,174767047,179520478,3,
2022,168323078,173144183,24,
2022,174550839,179310711,1,
2022,188259766,192842223,24,
2022,174948552,179698686,9,
2022,167566340,172390464,24,
2022,176289278,181024007,24,
2022,169841725,174650346,1,
2022,168446714,173263315,1,
2022,168384515,173202831,24,
2022,168384516,173202832,24,
2022,168384517,173202832,24,
2022,170842141,175643868,24,
2022,170842141,175643869,24,
2022,176067511,180808151,1,
2022,176067511,180808152,1,
2022,168552677,173367969,24,
2022,174489597,179249749,18,
2022,168548457,173363821,24,
2022,168548458,173363821,24,
2022,168554186,173369469,24,
2022,169572136,174384439,24,
2022,168610451,173426561,24,
2022,168727646,173544454,24,
2022,175711368,180456375,17,
2022,173693025,178455241,5,
2022,171107687,175904293,1,
2022,169838815,174647308,24,
2022,169838816,174647309,24,
2022,169841726,174650347,24,
2022,169841727,174650347,24,
2022,169341617,174157538,24,
2022,173421414,178186915,1,
2022,174860135,179611907,24,
2022,175913479,180656523,24,
2022,169972784,174779449,1,
2022,169972785,174779450,3,
2022,169716016,174527154,24,
2022,169716016,174527155,24,
2022,175092910,179840980,1,
2022,175513378,180259987,3,
2022,171107688,175904294,24,
2022,176434955,181167736,24,
2022,169904797,174712687,24,
2022,171242973,176036393,24,
2022,172884425,177657884,24,
2022,171242979,176036399,24,
2022,175787785,180530189,21,
2022,176066568,180807223,1,
2022,172942929,177714938,21,
2022,175031465,179780625,24,
2022,176291696,181026471,24,
2022,175510867,180257524,1,
2022,185831112,190443875,1,
2022,175846238,180588143,1,
2022,178933502,183633162,24,
2022,173053530,177825380,24,
2022,175784368,180526655,1,
2022,180810366,185482043,18,
2022,171419863,176208975,3,
2022,173634036,178396141,24,
2022,171743864,176528698,19,
2022,172030037,176807491,24,
2022,172030038,176807491,24,
2022,172030039,176807491,24,
2022,178933503,183633163,24,
2022,175631572,180377059,24,
2022,176286028,181020734,3,
2022,176434956,181167737,24,
2022,180366061,185044703,1,
2022,176437052,181169804,3,
2022,176286030,181020736,15,
2022,176434446,181167238,21,
2022,172998286,177770563,16,
2022,175631574,180377061,24,
2022,174338854,179103317,1,
2022,176434450,181167241,17,
2022,176435222,181168001,24,
2022,174318203,179082691,1,
2022,176291698,181026473,24,
2022,182600355,187253923,1,
2022,174177847,178944529,21,
2022,176523009,181255488,1,
2022,175513453,180260070,5,
2022,176291701,181026476,24,
2022,176291702,181026476,24,
2022,177032303,181755412,21,
2022,177002378,181725716,16,
2022,174720010,179474682,24,
2022,182872331,187521352,21,
2022,174945458,179695778,24,
2022,175050473,179799300,3,
2022,177851167,182560859,1,
2022,175057560,179806200,3,
2022,176434958,181167739,24,
2022,176289280,181024009,24,
2022,176732052,181463293,1,
2022,176230284,180966711,24,
2022,176670950,181402665,16,
2022,176344992,181079123,24,
2022,176344993,181079123,24,
2022,176395835,181129203,16,
2022,177538152,182254593,14,
2022,177505212,182222368,3,
2022,177852793,182562417,1,
2022,177542314,182258722,16,
2022,178933133,183632705,1,
2022,177973707,182681434,3,
2022,179588435,184273801,16,
2022,178459480,183163487,16,
2022,178459482,183163489,16,
2022,178475096,183178531,16,
2022,178744422,183445224,16,
2022,178744424,183445226,16,
2022,178945089,183644523,24,
2022,179269637,183961696,24,
2022,188614975,193195085,15,
2022,179796495,184476239,8,
2022,179796496,184476239,7,
2022,179590509,184275955,24,
2022,179928681,184610309,16,
2022,179928682,184610309,16,
2022,179954293,184635409,16,
2022,178139276,182845012,24,
2022,178237492,182944564,1,
2022,180365168,185043814,16,
2022,181823222,186484912,21,
2022,181283471,185948902,16,
2022,178237493,182944564,8,
2022,187776728,192361221,3,
2022,178862595,183561781,26,
2022,178458054,183162064,21,
2022,178743370,183444195,3,
2022,179118232,183813424,5,
2022,179118233,183813424,5,
2022,179300209,183991978,18,
2022,178871975,183571218,3,
2022,178954016,183653296,1,
2022,180786537,185458801,1,
2022,179207164,183900158,16,
2022,179207165,183900158,16,
2022,179220751,183913503,25,
2022,179220751,183913504,17,
2022,179220752,183913503,5,
2022,179220752,183913504,25,
2022,179569141,184254375,15,
2022,165328146,170170682,16,
2022,165328147,170170682,16,
2022,179672588,184355457,24,
2022,179672588,184355458,24,
2022,179672588,184355459,24,
2022,179672589,184355460,24,
2022,179670571,184353438,24,
2022,170040560,174848423,24,
2022,180785248,185457525,1,
2022,168255879,173076159,24,
2022,167199155,172025258,16,
2022,180785248,185457526,1,
2022,179747041,184428925,26,
2022,167198866,172024913,3,
2022,183755744,188395691,5,
2022,180785249,185457527,9,
2022,180785251,185457529,9,
2022,180931706,185601795,1,
2022,180404101,185081545,26,
2022,181002832,185670884,3,
2022,181532013,186193819,24,
2022,175661807,180406655,18,
2022,175661807,180406656,18,
2022,175661807,180406657,18,
2022,175661807,180406658,18,
2022,187663396,192249442,24,
2022,187663396,192249443,24,
2022,187663397,192249442,24,
2022,187663397,192249443,24,
2022,187663398,192249442,24,
2022,187663398,192249443,24,
2022,173173642,177941795,1,
2022,173173642,177941796,1,
2022,181532013,186193820,25,
2022,181532014,186193819,25,
2022,181532014,186193820,24,
2022,180868629,185539420,24,
2022,180930462,185600546,17,
2022,163049200,167915426,21,
2022,167443168,172268704,3,
2022,180825219,185496762,17,
2022,181268655,185933849,3,
2022,181114103,185779453,24,
2022,161887694,166763819,24,
2022,164103399,168962547,19,
2022,186887959,191480246,16,
2022,183977404,188612005,1,
2022,167442673,172268191,24,
2022,164007327,168865615,18,
2022,175011063,179759872,15,
2022,184801200,189428331,3,
2022,185125404,189745286,3,
2022,162606757,167477179,18,
2022,162786463,167654719,1,
2022,168384784,173203108,27,
2022,164066687,168924368,3,
2022,162786463,167654720,1,
2022,185125406,189745287,9,
2022,162975074,167843515,1,
2022,162974592,167843007,24,
2022,185129133,189748474,9,
2022,164092569,168951832,6,
2022,166098298,170937091,19,
2022,184822763,189449543,24,
2022,164214230,169070028,24,
2022,167001387,171829823,24,
2022,164214231,169070028,16,
2022,164214232,169070028,24,
2022,165215174,170058345,3,
2022,165338363,170180765,16,
2022,165338364,170180765,16,
2022,167463627,172289489,1,
2022,167464714,172290652,21,
2022,164915321,169763111,24,
2022,164915322,169763111,24,
2022,164915323,169763111,24,
2022,165215296,170058471,21,
2022,165324503,170167013,3,
2022,165327408,170169931,24,
2022,185253081,189870705,1,
2022,166157045,170996020,24,
2022,168454733,173271422,3,
2022,166992960,171821277,1,
2022,162839538,167707089,22,
2022,162839539,167707089,17,
2022,162823273,167691129,18,
2022,166157069,170996044,16,
2022,188858796,193437760,16,
2022,165731170,170572644,19,
2022,167520759,172346406,16,
2022,167197356,172023439,19,
2022,166961695,171789583,6,
2022,168660203,173476989,24,
2022,185257493,189874957,1,
2022,167341017,172164942,7,
2022,167337488,172161393,24,
2022,166978088,171806207,1,
2022,164103414,168962561,1,
2022,163240136,168100632,21,
2022,171190241,175985612,3,
2022,167337489,172161393,16,
2022,174459135,179219599,24,
2022,168295887,173116818,24,
2022,168203764,173024629,16,
2022,169901080,174708895,3,
2022,169901080,174708896,16,
2022,168235022,173055884,1,
2022,168235022,173055885,26,
2022,168235456,173056358,16,
2022,183989354,188623810,16,
2022,174459055,179219512,1,
2022,171323239,176115328,16,
2022,185323233,189940341,6,
2022,168661434,173478238,1,
2022,168577870,173393447,16,
2022,174458682,179219135,1,
2022,185323338,189940440,26,
2022,171578315,176362304,17,
2022,162975113,167843553,18,
2022,169413518,174229012,1,
2022,169121062,173934065,1,
