data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,48180865,1,2022-09-22,3,90Z,54,51,F,20,40,R,,,
2022,48677772,1,2022-09-03,2,90D,36,33,M,10,20,,,,
2022,48915432,2,2022-09-03,1,90C,32,29,M,10,20,N,,,
2022,47575295,1,2022-11-18,2,90Z,46,43,M,10,40,N,,,
2022,48915431,1,2022-09-03,1,90C,28,25,M,10,20,N,,,
2022,47575298,1,2022-11-18,3,90D,52,49,M,10,20,R,,,
2022,47575301,1,2022-11-19,1,90D,33,30,F,98,40,R,,,
2022,47575304,1,2022-11-19,2,90Z,31,28,F,98,40,R,,,
2022,47575307,1,2022-11-19,2,90Z,39,36,M,98,40,N,,,
2022,47575310,1,2022-11-20,2,90Z,39,36,M,10,40,U,,,
2022,47575294,1,2022-11-17,2,90Z,43,40,M,98,40,R,,,
2022,46869034,1,2022-10-07,2,90Z,38,35,M,20,20,U,,,
2022,46843028,1,2022-10-02,3,90Z,18,15,M,20,20,R,H,,
2022,47575296,1,2022-11-18,2,90Z,49,46,F,10,20,U,,,
2022,46875521,1,2022-10-08,3,90D,26,23,M,10,20,R,,,
2022,46875651,1,2022-10-08,1,90Z,46,43,M,20,10,R,,,
2022,47575303,1,2022-11-19,2,90Z,24,21,M,10,20,R,,,
2022,46875663,1,2022-10-08,3,90D,38,35,F,10,20,N,,,
2022,46876164,2,2022-10-08,3,90C,25,22,M,20,20,R,,,
2022,47575311,1,2022-11-20,2,90Z,42,39,M,98,40,U,,,
2022,46876163,1,2022-10-08,3,90C,25,22,M,20,20,R,,,
2022,47575312,1,2022-11-20,2,90Z,27,24,F,98,40,U,,,
2022,47575313,1,2022-11-20,2,90Z,51,48,F,98,40,U,,,
2022,46861660,1,2022-10-04,3,90Z,25,22,M,30,20,R,,,
2022,46876371,1,2022-10-09,3,90J,60,57,F,10,40,N,,,
2022,47575314,1,2022-11-20,2,90Z,22,19,F,10,20,R,,,
2022,46876372,1,2022-10-09,3,90Z,62,59,M,20,20,,,59,60
2022,46876508,1,2022-10-01,2,90J,25,22,M,20,20,R,,,
2022,47575315,1,2022-11-20,2,90Z,45,42,M,10,20,R,,,
2022,46876531,1,2022-10-02,2,90Z,29,26,M,20,20,R,,,
2022,46876532,1,2022-10-07,1,90D,34,31,M,10,20,R,,,
2022,46876567,1,2022-10-03,2,90Z,39,36,M,10,20,R,,,
2022,47575316,1,2022-11-20,2,90Z,25,22,M,98,40,N,,,
2022,46876568,1,2022-10-03,2,90Z,23,20,M,20,20,R,,,
2022,46893304,1,2022-10-09,3,90G,22,19,M,10,10,R,,,
2022,47575317,1,2022-11-20,2,90Z,24,21,M,98,40,N,,,
2022,46894103,1,2022-10-06,2,90D,23,20,M,20,20,U,,,
2022,46894105,1,2022-10-05,2,90J,32,29,F,30,20,R,,,
2022,46920816,1,2022-10-13,3,90D,32,29,F,30,20,R,,,
2022,47575318,1,2022-11-21,1,90Z,40,37,M,20,40,N,,,
2022,46914839,1,2022-10-11,3,90Z,61,58,M,10,20,R,,,
2022,46914841,1,2022-10-11,3,90Z,29,26,M,10,20,R,,,
2022,46918892,1,2022-10-05,2,90Z,18,15,F,20,20,R,H,,
2022,47575319,1,2022-11-21,2,90Z,33,30,M,98,40,R,,,
2022,46919015,1,2022-10-07,3,90J,22,19,M,20,20,R,,,
2022,46919182,8,2022-10-05,2,90Z,16,13,F,20,20,R,H,,
2022,47575320,1,2022-11-21,2,90Z,56,53,M,10,20,R,,,
2022,47575321,1,2022-11-21,2,90Z,73,70,M,98,40,U,,,
2022,47575322,1,2022-11-21,2,90Z,49,46,M,10,20,R,,,
2022,47575323,1,2022-11-21,2,90Z,42,39,F,98,40,N,,,
2022,46919177,2,2022-10-05,2,90J,18,15,M,20,20,R,H,,
2022,46919180,4,2022-10-05,2,90Z,16,13,F,20,20,R,H,,
2022,46919181,3,2022-10-05,2,90Z,16,13,F,20,20,R,H,,
2022,46919183,7,2022-10-05,2,90Z,16,13,F,20,20,,H,,
2022,47575324,1,2022-11-21,2,90Z,25,22,M,10,20,R,,,
2022,46919178,3,2022-10-05,2,90J,17,14,F,20,20,R,H,,
2022,46919179,4,2022-10-05,2,90J,18,15,M,20,20,R,H,,
2022,46919187,5,2022-10-05,2,90Z,15,12,F,20,20,,H,,
2022,47575325,1,2022-11-21,2,90Z,46,43,M,10,40,R,,,
2022,46919184,6,2022-10-05,2,90Z,17,14,F,98,20,R,H,,
2022,46919185,1,2022-10-05,2,90Z,15,12,F,20,20,N,H,,
2022,46919186,2,2022-10-05,2,90Z,16,13,F,20,20,,H,,
2022,47575326,1,2022-11-22,2,90Z,56,53,F,10,20,R,,,
2022,46919188,2,2022-10-11,2,90C,16,13,F,20,20,,H,,
2022,46919189,1,2022-10-11,2,90C,15,12,M,20,20,R,H,,
2022,46923252,1,2022-10-13,2,90Z,18,15,F,20,20,R,R,,
2022,47575330,1,2022-11-21,2,90Z,22,19,F,10,20,R,,,
2022,46923318,1,2022-10-13,3,90Z,47,44,M,30,20,N,,,
2022,46923979,1,2022-10-12,3,90D,26,23,F,20,20,N,,,
2022,47575331,1,2022-11-21,3,90D,50,47,F,10,20,R,,,
2022,46999261,1,2022-10-15,2,90C,60,57,M,10,20,U,,,
2022,46999415,1,2022-10-09,2,90D,34,31,M,10,20,R,,,
2022,46960714,1,2022-10-12,2,90J,32,29,F,20,40,R,,,
2022,47575332,1,2022-11-22,2,90Z,49,46,M,10,40,R,,,
2022,46960759,1,2022-10-13,2,90J,16,13,M,10,20,R,H,,
2022,46960761,1,2022-10-16,3,90C,60,57,M,10,20,U,,,
2022,46962335,1,2022-10-06,2,90C,68,65,F,30,20,R,,,
2022,47575333,1,2022-11-22,2,90Z,46,43,M,10,40,R,,,
2022,47143687,1,2022-10-31,3,90C,40,37,F,10,20,R,,,
2022,47017429,1,2022-10-18,3,90Z,61,58,M,10,20,U,,57,60
2022,47575334,1,2022-11-22,2,90Z,26,23,F,10,50,R,,,
2022,47018531,1,2022-10-16,2,90Z,65,62,M,10,20,R,,,
2022,47108843,1,2022-10-27,2,90Z,63,60,M,10,20,R,,,
2022,47575335,1,2022-11-22,2,90Z,56,53,F,10,40,R,,,
2022,47575336,1,2022-11-22,2,90Z,40,37,F,10,20,R,,,
2022,47108968,1,2022-10-25,2,90J,22,19,M,20,20,R,,,
2022,47575337,1,2022-11-22,2,90Z,61,58,F,10,40,R,,,
2022,47108969,2,2022-10-25,3,90Z,35,32,M,20,20,R,,,
2022,47022702,2,2022-10-06,2,90J,18,15,M,20,20,R,H,,
2022,47022701,1,2022-10-06,2,90J,17,14,F,20,20,R,H,,
2022,47575338,1,2022-11-22,2,90Z,51,48,M,98,40,U,,,
2022,47109111,1,2022-10-13,2,90Z,47,44,M,10,20,R,,,
2022,47109203,1,2022-10-28,1,90Z,54,51,M,20,40,R,,51,52
2022,47023067,1,2022-10-19,3,90C,47,44,M,20,20,,,,
2022,47575339,1,2022-11-22,2,90Z,51,48,M,98,40,U,,,
2022,47023071,1,2022-10-20,2,90Z,32,29,M,20,20,,,,
2022,47023070,1,2022-10-20,1,90Z,30,27,M,20,40,R,,,
2022,47575340,1,2022-11-22,2,90Z,55,52,M,10,20,R,,,
2022,47025709,1,2022-10-15,2,90D,26,23,F,50,20,N,,,
2022,47025716,1,2022-10-20,3,90C,42,39,M,10,20,N,,,
2022,47025582,1,2022-10-18,2,90J,45,42,M,10,20,N,,,
2022,47575341,1,2022-11-22,2,90Z,55,52,M,10,20,R,,,
2022,47025580,1,2022-10-18,2,90Z,45,42,M,10,20,N,,,
2022,47025581,1,2022-10-18,2,90Z,66,63,M,10,40,N,,,
2022,47114098,1,2022-10-28,2,90Z,18,15,M,20,20,R,R,,
2022,47575343,1,2022-11-22,2,90Z,27,24,M,10,40,U,,,
2022,47114099,1,2022-10-28,1,90G,41,38,M,10,20,U,,32,44
2022,47114142,1,2022-10-09,2,90D,29,26,F,20,20,R,,,
2022,47575344,1,2022-11-22,2,90Z,24,21,F,98,40,U,,,
2022,47114184,1,2022-10-23,2,90C,41,38,M,20,20,R,,,
2022,47114185,2,2022-10-23,2,90C,25,22,M,10,20,R,,,
2022,47114186,3,2022-10-23,2,90C,21,18,M,20,20,R,,,
2022,47575345,1,2022-11-22,2,90Z,25,22,M,10,20,R,,,
2022,47029595,1,2022-10-11,2,90D,40,37,M,20,20,R,,,
2022,47029601,1,2022-10-22,3,90D,39,36,M,20,20,R,,,
2022,47029853,1,2022-10-23,3,90J,43,40,M,10,20,R,,,
2022,47028747,1,2022-10-22,3,90Z,74,71,M,10,20,R,,43,99
2022,47575346,1,2022-11-22,2,90Z,75,72,F,98,40,R,,,
2022,47028752,1,2022-10-22,3,90Z,32,29,M,20,40,R,,,
2022,47028751,1,2022-10-22,3,90Z,40,37,M,10,10,,,,
2022,47575347,1,2022-11-22,2,90Z,39,36,M,98,40,R,,,
2022,47030384,1,2022-10-17,2,90G,26,23,F,20,20,N,,,
2022,47117108,1,2022-10-30,3,90Z,28,25,F,10,20,N,,,
2022,47117124,1,2022-10-30,3,90D,52,49,F,10,20,R,,,
2022,47575348,1,2022-11-22,2,90Z,34,31,M,98,40,U,,,
2022,47117512,1,2022-10-22,3,90Z,38,35,M,10,20,U,,,
2022,47117514,1,2022-10-28,2,90Z,29,26,M,10,20,N,,,
2022,47117511,1,2022-10-16,3,90J,38,35,M,10,40,U,,,
2022,47575349,1,2022-11-22,2,90Z,32,29,M,98,40,R,,,
2022,47117513,1,2022-10-25,3,90Z,38,35,M,10,20,R,,35,36
2022,47076929,1,2022-10-24,3,90J,60,57,M,10,40,U,,,
2022,47077486,1,2022-10-22,3,90C,40,37,M,10,20,R,,,
2022,47575350,1,2022-11-22,2,90Z,53,50,F,10,40,R,,,
2022,48572420,1,2022-10-24,2,90D,40,37,M,10,20,R,,,
2022,47087790,1,2022-10-25,3,90Z,35,32,M,10,20,N,,,
2022,47575351,1,2022-11-22,2,90Z,73,70,F,10,40,U,,,
2022,47088047,1,2022-10-04,2,90B,16,13,M,20,10,R,H,,
2022,47089497,1,2022-10-23,2,90C,36,33,F,10,20,R,,,
2022,47575352,1,2022-11-22,2,90Z,44,41,M,10,40,R,,,
2022,47089583,1,2022-10-14,3,90Z,54,51,F,10,20,N,,,
2022,47222947,2,2022-10-20,2,90B,18,15,M,10,40,R,H,,
2022,47222946,1,2022-10-20,2,90B,20,17,M,10,20,R,H,,
2022,47575353,1,2022-11-22,2,90Z,71,68,M,98,40,U,,,
2022,47157386,1,2022-10-21,2,90Z,33,30,M,10,20,R,,,
2022,47157481,1,2022-10-22,3,90B,20,17,M,20,20,R,H,,
2022,47227651,1,2022-10-28,2,90J,23,20,F,10,20,N,,,
2022,47575354,1,2022-11-22,2,90Z,58,55,M,10,40,R,,,
2022,47169336,1,2022-10-10,2,90Z,35,32,M,10,20,R,,,
2022,47176666,1,2022-10-27,2,90J,23,20,M,20,20,R,,,
2022,47176895,1,2022-10-28,2,90C,33,30,F,20,20,N,,,
2022,47575355,1,2022-11-22,2,90Z,50,47,M,98,40,R,,,
2022,47176896,2,2022-10-28,2,90C,47,44,M,20,20,R,,,
2022,47279545,1,2022-10-27,1,90D,30,27,M,10,20,R,,,
2022,47575356,1,2022-11-22,2,90Z,49,46,F,98,40,N,,,
2022,47279544,1,2022-10-16,2,90D,36,33,M,10,20,,,,
2022,47181044,1,2022-10-06,2,90Z,51,48,M,10,20,N,,,
2022,47181045,1,2022-10-08,2,90D,31,28,M,98,10,R,,,
2022,47575357,1,2022-11-22,2,90Z,58,55,F,10,40,R,,,
2022,47181047,1,2022-10-27,2,90J,32,29,M,20,20,R,,,
2022,47181048,1,2022-10-31,2,90J,76,73,M,10,20,R,,,
2022,47266638,1,2022-10-30,2,90Z,43,40,M,20,20,R,,,
2022,47575358,1,2022-11-22,2,90Z,50,47,M,10,20,R,,,
2022,47266639,2,2022-10-30,2,90Z,43,40,M,20,20,R,,,
2022,47266637,1,2022-10-22,3,90D,56,53,M,10,20,N,,,
2022,47266640,1,2022-10-31,2,90Z,16,13,F,98,40,R,H,,
2022,47575359,1,2022-11-22,2,90Z,24,21,M,10,20,R,,,
2022,47294488,1,2022-10-07,2,90J,42,39,M,10,20,R,,39,40
2022,47217849,1,2022-10-06,2,90D,44,41,M,20,20,R,,,
2022,47218064,1,2022-10-29,2,90D,33,30,M,20,20,N,,,
2022,47575360,1,2022-11-22,2,90Z,48,45,M,98,40,N,,,
2022,47218198,1,2022-10-09,2,90D,23,20,M,98,10,R,,,
2022,47218199,1,2022-10-29,2,90D,21,18,F,10,20,N,,,
2022,47575361,1,2022-11-22,2,90Z,24,21,M,98,40,N,,,
2022,47274372,1,2022-10-22,2,90Z,29,26,M,10,20,R,,,
2022,47320356,1,2022-10-31,2,90C,50,47,F,20,20,R,,,
2022,47320358,3,2022-10-31,2,90C,33,30,F,20,20,R,,,
2022,47575362,1,2022-11-22,2,90Z,43,40,M,10,40,R,,,
2022,47320357,2,2022-10-31,2,90C,28,25,F,20,20,R,,,
2022,47395262,1,2022-10-02,2,90Z,52,49,M,20,20,R,,,
2022,47575363,1,2022-11-22,2,90Z,52,49,M,10,20,R,,,
2022,47895750,1,2022-10-17,2,90D,33,30,M,10,20,R,,,
2022,48281765,1,2022-10-09,2,90D,70,67,M,10,20,R,,,
2022,47575364,1,2022-11-22,2,90Z,52,49,F,10,20,R,,,
2022,47575365,1,2022-11-22,2,90Z,22,19,F,98,40,R,,,
2022,47575366,1,2022-11-22,2,90Z,65,62,M,98,40,R,,,
2022,47575367,1,2022-11-22,2,90Z,49,46,F,98,40,N,,,
2022,47575368,1,2022-11-22,2,90Z,44,41,M,98,40,R,,,
2022,47223483,1,2022-11-06,2,90Z,22,19,M,20,20,R,,,
2022,47227827,1,2022-11-08,1,90Z,63,60,F,10,20,R,,,
2022,47575369,1,2022-11-22,2,90Z,70,67,M,10,40,R,,,
2022,47227828,1,2022-11-08,3,90Z,33,30,M,10,20,R,,,
2022,47228405,1,2022-11-08,3,90Z,20,17,M,20,20,R,R,,
2022,47575370,1,2022-11-22,2,90Z,67,64,M,10,20,R,,,
2022,47279546,1,2022-11-10,2,90Z,63,60,M,10,20,R,,,
2022,47279549,1,2022-11-11,2,90Z,22,19,F,20,20,R,,,
2022,47279551,1,2022-11-13,3,90D,26,23,M,10,20,N,,,
2022,47575371,1,2022-11-23,2,90Z,23,20,M,10,20,R,,,
2022,47279547,1,2022-11-10,2,90C,19,16,M,20,20,R,H,,
2022,47279550,1,2022-11-12,2,90Z,26,23,M,20,40,R,,,
2022,47279552,1,2022-11-15,3,90C,34,31,M,10,20,N,,,
2022,47575372,1,2022-11-23,2,90Z,52,49,M,98,40,N,,,
2022,47575373,1,2022-11-23,2,90Z,54,51,F,10,40,R,,,
2022,47279774,1,2022-11-04,2,90Z,46,43,M,20,20,R,,,
2022,47181052,1,2022-11-02,3,90D,26,23,M,10,10,R,,,
2022,47575374,1,2022-11-23,2,90Z,59,56,M,10,20,R,,,
2022,47184027,1,2022-11-03,3,90J,23,20,F,10,20,N,,,
2022,47296323,1,2022-11-17,3,90Z,57,54,M,10,20,R,,,
2022,47190012,1,2022-11-02,2,90C,41,38,M,10,20,R,,32,44
2022,47575375,1,2022-11-23,2,90Z,63,60,M,10,40,R,,,
2022,47190013,1,2022-11-04,1,90D,26,23,M,10,20,R,,,
2022,47192430,1,2022-11-05,3,90Z,74,71,M,10,20,R,,43,99
2022,47575376,1,2022-11-23,2,90Z,33,30,M,98,40,N,,,
2022,47192429,1,2022-11-05,3,90D,25,22,M,20,20,N,,,
2022,47575377,1,2022-11-23,2,90Z,31,28,M,10,20,N,,,
2022,47266646,1,2022-11-09,2,90D,29,26,M,20,20,R,,,
2022,47575378,1,2022-11-24,2,90C,38,35,M,10,20,R,,,
2022,47266643,1,2022-11-03,2,90C,22,19,M,20,20,R,,,
2022,47266641,1,2022-11-02,2,90Z,63,60,M,10,20,R,,,
2022,47266642,2,2022-11-03,2,90C,22,19,M,20,20,R,,,
2022,47266644,1,2022-11-04,2,90Z,46,43,M,20,20,N,,,
2022,47575384,1,2022-11-26,2,90Z,38,35,M,10,20,R,,,
2022,47266645,1,2022-11-06,2,90D,31,28,M,10,20,,,,
2022,47294489,1,2022-11-15,2,90B,17,14,F,20,20,R,R,,
2022,47294490,2,2022-11-15,2,90B,18,15,M,10,20,R,H,,
2022,47575387,1,2022-11-27,2,90Z,29,26,M,98,40,U,,,
2022,47297296,1,2022-11-20,3,90C,68,65,M,10,20,N,,,
2022,47294622,1,2022-11-13,2,90C,51,48,F,10,40,N,,,
2022,47294623,2,2022-11-13,2,90C,44,41,F,10,20,R,,,
2022,47575388,1,2022-11-27,2,90Z,53,50,M,98,40,R,,,
2022,47297330,1,2022-11-17,2,90J,63,60,M,20,20,R,,,
2022,47216386,1,2022-11-02,2,90Z,39,36,M,10,20,U,,,
2022,47218066,1,2022-11-04,2,90Z,23,20,F,10,20,R,,,
2022,47575389,1,2022-11-27,2,90Z,27,24,M,98,40,U,,,
2022,47575398,1,2022-11-28,2,90Z,55,52,M,98,40,N,,,
2022,47575399,1,2022-11-28,2,90Z,52,49,F,10,20,N,,,
2022,47218471,1,2022-11-02,2,90Z,35,32,M,10,20,N,,,
2022,47575401,1,2022-11-28,2,90Z,31,28,M,20,20,N,,,
2022,47218473,1,2022-11-03,2,90Z,35,32,M,10,20,N,,,
2022,47218883,1,2022-11-04,2,90Z,46,43,F,10,20,R,,,
2022,47575402,1,2022-11-28,2,90Z,34,31,F,98,40,N,,,
2022,47320029,1,2022-11-19,2,90C,31,28,M,10,10,R,,,
2022,47320395,1,2022-11-07,2,90C,44,41,F,20,20,R,,,
2022,47331639,1,2022-11-22,2,90Z,54,51,M,20,20,R,,,
2022,47575404,1,2022-11-28,2,90Z,53,50,M,10,40,N,,,
2022,47331832,1,2022-11-15,2,90C,57,54,M,10,20,R,,,
2022,47348799,1,2022-11-28,3,90Z,29,26,M,20,20,R,,,
2022,47575405,1,2022-11-29,2,90Z,63,60,M,10,40,R,,,
2022,47349490,1,2022-11-29,3,90D,37,34,M,10,20,N,,,
2022,47349612,1,2022-11-26,3,90Z,24,21,F,20,20,N,,,
2022,47333609,1,2022-11-22,3,90Z,23,20,M,20,20,R,,,
2022,47575408,1,2022-11-30,2,90Z,53,50,M,10,20,R,,,
2022,47333611,1,2022-11-22,3,90J,73,70,M,10,20,U,,,
2022,47333612,1,2022-11-23,3,90Z,39,36,M,20,20,,,,
2022,47333762,1,2022-11-20,2,90C,38,35,M,10,20,N,,,
2022,47575412,1,2022-11-30,2,90Z,61,58,M,98,40,R,,,
2022,47333800,1,2022-11-17,3,90Z,28,25,M,20,20,R,,,
2022,47333763,1,2022-11-20,2,90D,33,30,F,10,10,R,,,
2022,47333854,1,2022-11-22,2,90B,20,17,M,10,10,N,H,,
2022,47575421,1,2022-11-30,2,90Z,48,45,M,10,20,R,,,
2022,47333761,1,2022-11-02,2,90J,32,29,M,20,20,,,,
2022,47333801,1,2022-11-20,2,90Z,26,23,M,10,20,N,,,
2022,47349694,2,2022-11-21,2,90C,16,13,F,20,40,R,H,,
2022,47575422,1,2022-11-30,2,90Z,36,33,M,98,40,R,,,
2022,47349696,3,2022-11-21,2,90C,17,14,F,20,40,R,H,,
2022,47349695,1,2022-11-21,2,90C,17,14,F,20,40,,H,,
2022,47333866,1,2022-11-20,3,90D,26,23,M,10,20,N,,,
2022,47575427,1,2022-11-30,2,90Z,27,24,M,10,20,R,,,
2022,47350004,1,2022-11-18,2,90Z,36,33,M,10,20,R,,,
2022,47334113,1,2022-11-23,2,90Z,54,51,M,20,20,R,,51,52
2022,47334893,1,2022-11-24,3,90D,35,32,M,10,20,R,,,
2022,47335268,1,2022-11-24,3,90D,48,45,F,10,20,R,,,
2022,47575434,1,2022-11-30,2,90Z,27,24,M,20,40,R,,,
2022,47335939,1,2022-11-26,3,90D,24,21,M,10,20,N,,,
2022,47335940,1,2022-11-27,3,90D,24,21,F,10,20,R,,,
2022,47335946,1,2022-11-26,3,90Z,43,40,M,20,20,N,,,
2022,47575379,1,2022-11-24,1,90D,47,44,M,10,40,R,,,
2022,47336095,2,2022-11-20,2,90J,18,15,F,10,40,N,H,,
2022,47336096,3,2022-11-20,2,90J,19,16,F,10,20,N,H,,
2022,47336094,1,2022-11-20,2,90J,19,16,M,10,20,N,H,,
2022,47575380,1,2022-11-25,2,90Z,42,39,F,98,40,R,,,
2022,47336097,4,2022-11-20,2,90J,18,15,F,10,20,N,H,,
2022,47372249,1,2022-11-23,3,90J,41,38,M,98,40,U,,38,39
2022,47339692,1,2022-11-20,3,90D,23,20,M,10,20,N,,,
2022,47575381,1,2022-11-25,2,90Z,48,45,M,10,40,R,,,
2022,47339971,1,2022-11-24,2,90C,37,34,M,10,20,R,,,
2022,47339969,1,2022-11-24,3,90D,25,22,M,98,20,R,,,
2022,47575382,1,2022-11-25,2,90Z,62,59,M,10,20,U,,,
2022,47340099,1,2022-11-28,1,90Z,46,43,M,10,20,N,,,
2022,47368098,1,2022-11-30,3,90Z,43,40,M,10,20,N,,,
2022,47368099,1,2022-11-30,3,90C,56,53,F,10,20,R,,,
2022,47575383,1,2022-11-25,2,90Z,43,40,F,10,20,R,,,
2022,47368100,1,2022-11-30,3,90Z,43,40,M,10,20,N,,,
2022,47372604,1,2022-11-29,3,90Z,63,60,M,10,20,R,,,
2022,47575385,1,2022-11-26,1,90D,75,72,M,10,20,U,,,
2022,47372968,1,2022-11-29,2,90Z,29,26,M,30,20,,,,
2022,47377485,1,2022-11-25,2,90J,28,25,M,20,20,R,,25,26
2022,47393096,1,2022-11-26,2,90Z,38,35,M,10,20,R,,,
2022,47575390,1,2022-11-27,1,90D,37,34,M,98,40,R,,,
2022,47395285,1,2022-11-10,2,90J,32,29,M,20,20,R,,,
2022,47395390,1,2022-11-30,2,90J,28,25,M,20,20,R,,,
2022,47575393,1,2022-11-28,2,90Z,43,40,M,10,40,N,,,
2022,48756048,1,2022-11-28,2,90C,33,30,M,10,20,,,,
2022,47585859,1,2022-11-29,3,90D,39,36,M,10,20,R,,,
2022,47586493,1,2022-11-05,2,90J,26,23,F,10,20,R,,,
2022,47575396,1,2022-11-28,2,90Z,26,23,M,98,40,N,,,
2022,47586576,1,2022-11-28,3,90Z,39,36,F,10,20,R,,,
2022,48373564,1,2022-11-30,3,90Z,62,59,M,10,20,U,,,
2022,47575397,1,2022-11-28,2,90Z,60,57,M,98,40,N,,,
2022,47647133,1,2022-11-28,2,90Z,22,19,M,20,20,R,,,
2022,48092815,1,2022-11-23,3,90Z,30,27,M,20,20,R,,,
2022,47575403,1,2022-11-28,2,90Z,61,58,M,10,40,N,,,
2022,48092814,1,2022-11-04,2,90Z,39,36,M,10,20,N,,,
2022,48131287,1,2022-11-05,3,90D,37,34,M,10,20,N,,,
2022,48588767,1,2022-11-16,3,90Z,33,30,M,10,20,R,,,
2022,47575406,1,2022-11-29,2,90Z,44,41,F,10,20,R,,,
2022,47575407,1,2022-11-30,2,90Z,76,73,M,98,40,U,,,
2022,47575409,1,2022-11-30,2,90Z,69,66,F,10,20,R,,,
2022,47575413,1,2022-11-30,2,90Z,56,53,F,98,40,R,,,
2022,47575415,1,2022-11-30,2,90Z,55,52,M,98,40,N,,,
2022,47988258,1,2022-12-07,2,90J,35,32,M,10,10,R,,,
2022,47575417,1,2022-11-30,2,90Z,54,51,M,98,40,U,,,
2022,48020199,1,2022-12-31,2,90J,33,30,F,10,20,N,,,
2022,48020672,1,2022-12-07,2,90J,41,38,F,10,20,N,,,
2022,47575423,1,2022-11-30,2,90Z,55,52,M,10,20,R,,,
2022,47717357,1,2022-12-31,3,90D,33,30,M,10,10,R,,,
2022,47575424,1,2022-11-30,2,90Z,38,35,F,98,40,R,,,
2022,47386437,1,2022-12-03,2,90G,33,30,M,10,20,N,,,
2022,47386470,1,2022-12-03,3,90J,37,34,F,10,20,U,,,
2022,47575425,1,2022-11-30,2,90Z,24,21,M,98,40,R,,,
2022,47398248,1,2022-12-04,2,90Z,42,39,F,10,20,N,,,
2022,47398250,1,2022-12-04,2,90J,59,56,F,20,20,R,,,
2022,47575428,1,2022-11-30,2,90Z,32,29,M,98,40,R,,,
2022,47575430,1,2022-11-30,2,90Z,39,36,F,98,40,R,,,
2022,47398247,1,2022-12-03,3,90D,30,27,M,10,20,N,,,
2022,47398249,1,2022-12-04,2,90J,25,22,M,20,20,N,,,
2022,47413678,1,2022-12-06,2,90J,23,20,F,10,20,N,,,
2022,47575431,1,2022-11-30,2,90Z,23,20,M,98,40,R,,,
2022,47413679,1,2022-12-06,3,90Z,29,26,F,40,20,,,,
2022,47429058,1,2022-12-11,1,90Z,42,39,M,20,20,R,,34,44
2022,47575432,1,2022-11-30,2,90Z,42,39,M,98,40,R,,,
2022,47429494,1,2022-12-12,3,90Z,50,47,M,10,20,R,,,
2022,47429579,1,2022-12-11,3,90D,49,46,M,10,20,N,,,
2022,47429580,1,2022-12-12,3,90D,28,25,M,10,20,,,,
2022,47575433,1,2022-11-30,2,90Z,45,42,F,10,40,R,,,
2022,47429754,1,2022-12-05,3,90J,32,29,M,10,20,N,,,
2022,47429827,1,2022-12-08,2,90C,60,57,M,10,40,N,,,
2022,47575442,1,2022-11-30,2,90Z,65,62,F,10,20,R,,,
2022,47448188,1,2022-12-13,3,90D,59,56,M,10,20,R,,,
2022,47575386,1,2022-11-26,2,90Z,34,31,M,10,40,R,,,
2022,47448809,1,2022-12-02,2,90J,35,32,M,10,10,R,,,
2022,47448808,1,2022-12-01,2,90J,35,32,M,10,10,R,,,
2022,47801307,1,2022-12-25,2,90J,41,38,M,20,20,R,,,
2022,47575391,1,2022-11-28,2,90Z,37,34,M,98,40,N,,,
2022,47801582,1,2022-12-27,2,90C,54,51,M,20,20,U,,,
2022,47454169,1,2022-12-08,3,90D,38,35,M,10,20,N,,,
2022,47454171,2,2022-12-15,3,90Z,34,31,F,10,10,N,,,
2022,47575392,1,2022-11-28,2,90Z,57,54,M,10,40,N,,,
2022,47454314,1,2022-12-12,2,90C,43,40,F,20,20,R,,,
2022,47454315,1,2022-12-12,2,90C,36,33,M,20,20,R,,,
2022,47840189,1,2022-12-01,2,90Z,65,62,M,10,20,R,,,
2022,47575394,1,2022-11-28,2,90Z,36,33,F,98,40,N,,,
2022,47575395,1,2022-11-28,2,90Z,30,27,F,10,20,N,,,
2022,47575400,1,2022-11-28,2,90Z,21,18,M,98,40,N,,,
2022,47504809,1,2022-12-13,2,90J,53,50,M,98,20,R,,,
2022,47504829,1,2022-12-06,2,90J,68,65,M,20,20,R,,,
2022,47575410,1,2022-11-30,2,90Z,40,37,F,10,20,R,,,
2022,47504853,1,2022-12-12,2,90J,42,39,M,10,20,N,,,
2022,47507742,1,2022-12-17,3,90D,49,46,M,10,20,N,,,
2022,47575411,1,2022-11-30,2,90Z,41,38,M,10,20,R,,,
2022,47507808,1,2022-12-10,2,90G,22,19,M,10,20,R,,,
2022,47507886,1,2022-12-17,3,90D,29,26,F,30,20,N,,,
2022,47510622,1,2022-12-15,2,90G,20,17,F,10,20,R,H,,
2022,47575414,1,2022-11-30,2,90Z,67,64,M,98,40,R,,,
2022,47510621,1,2022-12-11,2,90Z,30,27,M,20,20,R,,,
2022,47511026,1,2022-12-14,2,90J,42,39,M,10,20,R,,39,40
2022,47511076,1,2022-12-19,3,90J,56,53,M,10,20,U,,,
2022,47575416,1,2022-11-30,2,90Z,35,32,M,98,40,N,,,
2022,47835876,1,2022-12-03,2,90J,23,20,F,20,20,R,,,
