yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
91632022,9163,2022,MN0150000,MN0150000,,N,N,,I,CLEARWATER,CLEARWATER CO SO BAGLEY,Clearwater,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,6843,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,4,12,1,6,7,1.3,2.8,2016-06-01,2017-02-01,2018-01-01,2018-01-01,2018-01-01,2018-01-01,N,CLEARWATER,Not Specified,Y,Y,Y
91642022,9164,2022,MN0160000,MN0160000,,N,N,,I,COOK,COOK CO SO GRAND MARAIS,Cook,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,5651,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,1,10,3,7,10,2.1,3.5,2016-06-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,2020-07-01,N,COOK,Not Specified,Y,Y,Y
91662022,9166,2022,MN0170000,MN0170000,,N,N,,I,COTTONWOOD,COTTONWOOD CO SO WINDOM,Cottonwood,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,4027,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,8,17,1,5,6,2.5,5.7,2016-06-01,2019-02-01,2019-02-01,2019-06-01,2019-08-01,2019-02-01,N,COTTONWOOD,Not Specified,Y,Y,Y
91672022,9167,2022,MN0170100,MN0170100,,N,N,,I,MOUNTAIN LAKE,MOUNTAIN LAKE PD,Mountain Lake,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2009,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,2.0,2.0,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,COTTONWOOD,Not Specified,Y,Y,Y
91682022,9168,2022,MN0170200,MN0170200,,N,N,,I,WINDOM,WINDOM PD,Windom,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4850,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,2,1,3,2.1,2.3,2016-06-01,2019-02-01,2019-02-01,2019-02-01,2019-08-01,2019-02-01,N,COTTONWOOD,Not Specified,Y,Y,Y
91692022,9169,2022,MN0180000,MN0180000,,N,N,,I,CROW WING,CROW WING CO SO BRAINERD,Crow Wing,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,31121,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,41,55,96,3,32,35,1.4,4.2,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
91702022,9170,2022,MN0180100,MN0180100,,N,N,,I,BRAINERD,BRAINERD PD,Brainerd,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14398,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,2,5,7,1.7,2.2,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
91712022,9171,2022,MN0180200,MN0180200,,N,N,,I,CROSBY,CROSBY PD,Crosby,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2323,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,1,1,3.4,3.9,2016-06-01,2020-01-01,2020-01-01,2020-02-01,2020-02-01,2020-02-01,N,CROW WING,Not Specified,Y,Y,Y
91722022,9172,2022,MN0180500,MN0180500,,N,N,,I,BAXTER,BAXTER PD,Baxter,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,9024,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,3,1,4,1.7,1.8,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,CROW WING,Not Specified,Y,Y,Y
91732022,9173,2022,MN0190000,MN0190000,,N,N,,I,DAKOTA,DAKOTA CO SO HASTINGS,Dakota,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,19523,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,81,54,135,15,52,67,4.9,10.3,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91742022,9174,2022,MN0190100,MN0190100,,N,N,,I,BURNSVILLE,DEPT OF PUBLIC SAFETY BURNSVILLE,Burnsville,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,63361,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,62,1,63,13,10,23,1.2,1.4,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91752022,9175,2022,MN0190200,MN0190200,,N,N,,I,FARMINGTON,FARMINGTON PD,Farmington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,23551,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,21,0,21,4,3,7,1.1,1.2,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91762022,9176,2022,MN0190300,MN0190300,,N,N,,I,HASTINGS,HASTINGS PD,Hastings,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,21772,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,3,5,8,1.3,1.6,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,"DAKOTA, WASHINGTON","Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91772022,9177,2022,MN0190400,MN0190400,,N,N,,I,MENDOTA HEIGHTS,MENDOTA HEIGHTS PD,Mendota Heights,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,11569,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,17,0,17,2,1,3,1.6,1.7,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91782022,9178,2022,MN0190500,MN0190500,,N,N,,I,ROSEMOUNT,ROSEMOUNT PD,Rosemount,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,27503,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,24,0,24,5,3,8,1.1,1.2,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91792022,9179,2022,MN0190600,MN0190600,,N,N,,I,SOUTH ST. PAUL,SOUTH ST PAUL PD,South St. Paul,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,20337,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,7,4,11,1.5,1.7,2016-06-01,2020-07-01,2020-07-01,2020-09-01,2020-09-01,2020-09-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91802022,9180,2022,MN0190700,MN0190700,,N,N,,I,WEST ST. PAUL,WEST ST PAUL PD,West St. Paul,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,21113,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,0,32,4,5,9,1.7,1.9,2016-06-01,2020-07-01,2020-07-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91812022,9181,2022,MN0190800,MN0190800,,N,N,,I,EAGAN,EAGAN PD,Eagan,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,68518,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,58,5,63,12,10,22,1.0,1.2,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91822022,9182,2022,MN0190900,MN0190900,,N,N,,I,INVER GROVE HEIGHTS,INVER GROVE HEIGHTS PD,Inver Grove Heights,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,35294,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,0,36,6,6,12,1.2,1.4,2016-06-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,2020-08-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91832022,9183,2022,MN0191000,MN0191000,,N,N,,I,APPLE VALLEY,APPLE VALLEY PD,Apple Valley,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,55145,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,41,0,41,9,8,17,0.9,1.1,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91842022,9184,2022,MN0191100,MN0191100,,N,N,,I,LAKEVILLE,LAKEVILLE PD,Lakeville,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,75548,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,47,2,49,16,8,24,0.8,1.0,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,DAKOTA,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
91852022,9185,2022,MN0200000,MN0200000,,N,N,,I,DODGE,DODGE CO SO MANTORVILLE,Dodge,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,13197,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,21,6,27,3,10,13,1.8,3.0,2016-06-01,2019-06-01,2019-06-01,2019-06-01,2019-08-01,2019-08-01,N,DODGE,"Rochester, MN",Y,Y,Y
91862022,9186,2022,MN0200200,MN0200200,,N,N,,I,KASSON,KASSON PD,Kasson,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,6997,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,1.3,1.4,2016-06-01,2019-06-01,2019-06-01,2019-06-01,2019-08-01,2019-06-01,N,DODGE,"Rochester, MN",Y,Y,Y
91872022,9187,2022,MN0210000,MN0210000,,N,N,,I,DOUGLAS,DOUGLAS CO SO ALEXANDRIA,Douglas,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,23306,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,34,23,57,2,25,27,1.5,3.6,2016-06-01,2018-10-01,2018-10-01,2018-10-01,2019-08-01,2018-10-01,N,DOUGLAS,Not Specified,Y,Y,Y
91882022,9188,2022,MN0210100,MN0210100,,N,N,,I,ALEXANDRIA,ALEXANDRIA PD,Alexandria,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14564,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,0,23,2,3,5,1.7,1.9,2016-06-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,2018-10-01,N,DOUGLAS,Not Specified,Y,Y,Y
91892022,9189,2022,MN0210200,MN0210200,,N,N,,I,OSAKIS,OSAKIS PD,Osakis,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1729,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.7,1.7,2016-06-01,2018-10-01,2018-10-01,2018-11-01,2019-08-01,2018-11-01,N,"DOUGLAS, TODD",Not Specified,Y,Y,Y
91902022,9190,2022,MN0220000,MN0220000,,N,N,,I,FARIBAULT,FARIBAULT CO SO BLUE EARTH,Faribault,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,5716,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,7,18,2,10,12,2.3,5.2,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91912022,9191,2022,MN0220100,MN0220100,,N,N,,I,BLUE EARTH,BLUE EARTH PD,Blue Earth,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3251,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,1,0,1,1.5,1.5,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91922022,9192,2022,MN0220200,MN0220200,,N,N,,I,ELMORE,ELMORE PD,Elmore,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,542,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2016-06-01,2018-04-01,2018-04-01,2018-12-01,2018-04-01,2018-09-01,N,FARIBAULT,Not Specified,Y,Y,Y
91932022,9193,2022,MN0220400,MN0220400,,N,N,,I,WELLS,WELLS PD,Wells,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2420,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,0,1,2.1,2.1,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91942022,9194,2022,MN0220500,MN0220500,,N,N,,I,WINNEBAGO,WINNEBAGO PD,Winnebago,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1379,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.5,1.5,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91972022,9197,2022,MN0230000,MN0230000,,N,N,,I,FILLMORE,FILLMORE CO SO PRESTON,Fillmore,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,16359,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,20,5,25,0,6,6,1.2,1.9,2016-06-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,FILLMORE,"Rochester, MN",Y,Y,Y
91992022,9199,2022,MN0240000,MN0240000,,N,N,,I,FREEBORN,FREEBORN CO SO ALBERT LEA,Freeborn,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,12326,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,19,20,39,2,23,25,1.7,5.2,2016-06-01,2017-08-01,2017-08-01,2017-08-01,2017-08-01,2017-08-01,N,FREEBORN,Not Specified,Y,Y,Y
92002022,9200,2022,MN0240100,MN0240100,,N,N,,I,ALBERT LEA,ALBERT LEA PD,Albert Lea,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,18338,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,2,26,4,2,6,1.5,1.7,2016-06-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,2017-11-01,N,FREEBORN,Not Specified,Y,Y,Y
92012022,9201,2022,MN0250000,MN0250000,,N,N,,I,GOODHUE,GOODHUE CO SO RED WING,Goodhue,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,19322,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,41,23,64,3,33,36,2.3,5.2,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92022022,9202,2022,MN0250100,MN0250100,,N,N,,I,CANNON FALLS,CANNON FALLS PD,Cannon Falls,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4256,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,1.6,1.9,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92032022,9203,2022,MN0250300,MN0250300,,N,N,,I,RED WING,RED WING PD,Red Wing,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,16962,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,1,26,1,4,5,1.5,1.8,2016-06-01,2018-01-01,2018-01-01,2018-01-01,2018-01-01,2018-01-01,N,GOODHUE,Not Specified,Y,Y,Y
92042022,9204,2022,MN0250400,MN0250400,,N,N,,I,KENYON,KENYON PD,Kenyon,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1907,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,1,1,1.6,2.1,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92052022,9205,2022,MN0250800,MN0250800,,N,N,,I,ZUMBROTA,ZUMBROTA PD,Zumbrota,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3865,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,0,1,1.8,1.8,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92062022,9206,2022,MN0260000,MN0260000,,N,N,,I,GRANT,GRANT CO SO ELBOW LAKE,Grant,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,6237,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,1,11,1,5,6,1.8,2.7,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,GRANT,Not Specified,Y,Y,Y
92072022,9207,2022,MN0270000,MN0270000,,N,N,,I,HENNEPIN,HENNEPIN CO SO MINNEAPOLIS,Hennepin,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,7451,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,259,282,541,54,248,302,42.0,113.1,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92082022,9208,2022,MN0270100,MN0270100,,N,N,,I,BLOOMINGTON,BLOOMINGTON PD,Bloomington,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,88745,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,101,10,111,21,24,45,1.4,1.8,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92092022,9209,2022,MN0270200,MN0270200,,N,N,,I,BROOKLYN CENTER,BROOKLYN CENTER PD,Brooklyn Center,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,32094,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,4,38,3,5,8,1.2,1.4,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92102022,9210,2022,MN0270300,MN0270300,,N,N,,I,BROOKLYN PARK,BROOKLYN PARK PD,Brooklyn Park,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,82682,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,86,15,101,12,36,48,1.2,1.8,2016-06-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,2020-01-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92112022,9211,2022,MN0270400,MN0270400,,N,N,,I,CRYSTAL,CRYSTAL PD,Crystal,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,22175,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,31,1,32,3,5,8,1.5,1.8,2016-06-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,2020-09-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92122022,9212,2022,MN0270500,MN0270500,,N,N,,I,DEEPHAVEN,DEEPHAVEN PD,Deephaven,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3770,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,2,1,3,2.1,2.4,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92132022,9213,2022,MN0270600,MN0270600,,N,N,,I,EDINA,EDINA PD,Edina,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,53206,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,48,10,58,9,17,26,1.1,1.6,2016-06-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
92142022,9214,2022,MN0270700,MN0270700,,N,N,,I,SOUTH LAKE MINNETONKA,SOUTH LAKE MINNETONKA PD,South Lake Minnetonka,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,12391,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,1,16,1,2,3,1.3,1.5,2016-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,2020-06-01,N,HENNEPIN,"Minneapolis-St. Paul-Bloomington, MN-WI",Y,Y,Y
