incident_date,Aggravated Assault_avg,All Other Larceny_avg,Animal Cruelty_avg,Arson_avg,Assisting or Promoting Prostitution_avg,Betting/Wagering_avg,Bribery_avg,Burglary/Breaking & Entering_avg,Counterfeiting/Forgery_avg,Credit Card/Automated Teller Machine Fraud_avg,Destruction/Damage/Vandalism of Property_avg,Drug Equipment Violations_avg,Drug/Narcotic Violations_avg,Embezzlement_avg,Extortion/Blackmail_avg,False Pretenses/Swindle/Confidence Game_avg,Fondling_avg,Gambling Equipment Violation_avg,Hacking/Computer Invasion_avg,"Human Trafficking, Commercial Sex Acts_avg","Human Trafficking, Involuntary Servitude_avg",Identity Theft_avg,Impersonation_avg,Incest_avg,Intimidation_avg,Justifiable Homicide_avg,Kidnapping/Abduction_avg,Motor Vehicle Theft_avg,Murder and Nonnegligent Manslaughter_avg,Negligent Manslaughter_avg,Operating/Promoting/Assisting Gambling_avg,Pocket-picking_avg,Pornography/Obscene Material_avg,Prostitution_avg,Purchasing Prostitution_avg,Purse-snatching_avg,Rape_avg,Robbery_avg,Sexual Assault With An Object_avg,Shoplifting_avg,Simple Assault_avg,Sodomy_avg,Sports Tampering_avg,Statutory Rape_avg,Stolen Property Offenses_avg,Theft From Building_avg,Theft From Coin-Operated Machine or Device_avg,Theft From Motor Vehicle_avg,Theft of Motor Vehicle Parts or Accessories_avg,Weapon Law Violations_avg,Welfare Fraud_avg,Wire Fraud_avg,Aggravated Assault_avg_avg,All Other Larceny_avg_avg,Animal Cruelty_avg_avg,Arson_avg_avg,Assisting or Promoting Prostitution_avg_avg,Betting/Wagering_avg_avg,Bribery_avg_avg,Burglary/Breaking & Entering_avg_avg,Counterfeiting/Forgery_avg_avg,Credit Card/Automated Teller Machine Fraud_avg_avg,Destruction/Damage/Vandalism of Property_avg_avg,Drug Equipment Violations_avg_avg,Drug/Narcotic Violations_avg_avg,Embezzlement_avg_avg,Extortion/Blackmail_avg_avg,False Pretenses/Swindle/Confidence Game_avg_avg,Fondling_avg_avg,Gambling Equipment Violation_avg_avg,Hacking/Computer Invasion_avg_avg,"Human Trafficking, Commercial Sex Acts_avg_avg","Human Trafficking, Involuntary Servitude_avg_avg",Identity Theft_avg_avg,Impersonation_avg_avg,Incest_avg_avg,Intimidation_avg_avg,Justifiable Homicide_avg_avg,Kidnapping/Abduction_avg_avg,Motor Vehicle Theft_avg_avg,Murder and Nonnegligent Manslaughter_avg_avg,Negligent Manslaughter_avg_avg,Operating/Promoting/Assisting Gambling_avg_avg,Pocket-picking_avg_avg,Pornography/Obscene Material_avg_avg,Prostitution_avg_avg,Purchasing Prostitution_avg_avg,Purse-snatching_avg_avg,Rape_avg_avg,Robbery_avg_avg,Sexual Assault With An Object_avg_avg,Shoplifting_avg_avg,Simple Assault_avg_avg,Sodomy_avg_avg,Sports Tampering_avg_avg,Statutory Rape_avg_avg,Stolen Property Offenses_avg_avg,Theft From Building_avg_avg,Theft From Coin-Operated Machine or Device_avg_avg,Theft From Motor Vehicle_avg_avg,Theft of Motor Vehicle Parts or Accessories_avg_avg,Weapon Law Violations_avg_avg,Welfare Fraud_avg_avg,Wire Fraud_avg_avg
2019-10-13,10.7,41.266666666666666,,,,,,20.866666666666667,4.7,7.8,36.666666666666664,9.333333333333334,21.233333333333334,,,8.566666666666666,,,,,,,,,9.033333333333333,,,14.133333333333333,,,,,,,,,,4.8,,19.933333333333334,27.433333333333334,,,,,9.566666666666666,,29.933333333333334,,4.966666666666667,,,10.556666666666667,41.94666666666667,,,,,,22.782222222222224,,8.24,38.19666666666667,9.595555555555556,22.075555555555557,,,,,,,,,,,,10.002222222222223,,,15.77111111111111,,,,,,,,,,5.792222222222222,,19.12777777777778,28.175555555555555,,,,,9.547777777777778,,30.476666666666667,,5.48,,
2019-10-14,10.633333333333333,41.233333333333334,,,,,,20.6,4.666666666666667,7.933333333333334,36.03333333333333,9.166666666666666,21.333333333333332,,,8.833333333333334,,,,,,,,,8.9,,,13.8,,,,,,,,,,4.7,,20.0,27.2,,,,,9.666666666666666,,29.7,,4.9,,,10.572222222222223,41.93333333333333,,,,,,22.67111111111111,,8.202222222222224,38.07,9.583333333333334,22.071111111111115,,,,,,,,,,,,9.965555555555557,,,15.683333333333334,,,,,,,,,,5.733333333333333,,19.182222222222222,28.14666666666667,,,,,9.532222222222224,,30.468888888888888,,5.45888888888889,,
2019-10-15,10.4,41.0,,,,,,20.5,4.833333333333333,8.1,35.5,9.166666666666666,21.333333333333332,,,8.966666666666667,,,,,,,,,9.0,,,13.766666666666667,,,,,,,,,,4.566666666666666,,19.9,26.2,,,,,9.433333333333334,,29.566666666666666,,4.933333333333334,,,10.581111111111111,41.922222222222224,,,,,,22.55333333333333,,8.174444444444445,37.92444444444445,9.575555555555555,22.077777777777776,,,,,,,,,,,,9.938888888888888,,,15.592222222222222,,,,,,,,,,5.663333333333333,,19.234444444444442,28.07777777777778,,,,,9.512222222222222,,30.453333333333333,,5.435555555555555,,
2019-10-16,10.166666666666666,40.36666666666667,,,,,,20.266666666666666,4.766666666666667,8.033333333333333,34.9,8.866666666666667,21.133333333333333,,,9.066666666666666,,,,,,,,,9.033333333333333,,,13.8,,,,,,,,,,4.733333333333333,,19.9,25.866666666666667,,,,,9.366666666666667,,29.133333333333333,,4.933333333333334,,,10.581111111111111,41.88444444444444,,,,,,22.41888888888889,,8.146666666666667,37.75222222222223,9.553333333333333,22.068888888888885,,,7.812222222222222,,,,,,,,,9.907777777777778,,,15.491111111111111,,,,,,,,,,5.602222222222222,,19.28777777777778,28.009999999999998,,,,,9.490000000000002,,30.404444444444444,,5.414444444444444,,
2019-10-17,10.166666666666666,39.9,,,,,,20.166666666666668,4.733333333333333,8.066666666666666,35.0,8.833333333333334,20.766666666666666,,,9.2,,,,,,,,,8.966666666666667,,,13.433333333333334,,,,,,,,,,4.7,,19.6,25.766666666666666,,,,,9.433333333333334,,28.933333333333334,,4.9,,,10.58,41.80444444444445,,,,,,22.276666666666667,,8.117777777777778,37.59666666666667,9.524444444444443,22.03111111111111,,,7.9,,,,,,,,,9.868888888888891,,,15.374444444444444,,,,,,,,,,5.541111111111111,,19.319999999999997,27.94333333333333,,,,,9.464444444444444,,30.339999999999996,,5.386666666666667,,
2019-10-18,10.133333333333333,40.1,,,,,,20.7,4.7,8.033333333333333,34.833333333333336,8.833333333333334,20.633333333333333,,,8.9,,,,,,,,,8.933333333333334,,,13.5,,,,,,,,,,4.8,,19.666666666666668,25.566666666666666,,,,,9.466666666666667,,28.966666666666665,,4.966666666666667,,,10.571111111111112,41.74888888888889,,,,,,22.163333333333338,,8.101111111111111,37.44222222222222,9.491111111111111,21.98222222222222,,,7.9688888888888885,,,,,,,,,9.818888888888889,,,15.265555555555556,,,,,,,,,,5.482222222222221,,19.352222222222224,27.871111111111112,,,,,9.454444444444444,,30.28666666666667,,5.362222222222223,,
2019-10-19,9.966666666666667,39.53333333333333,,,,,,20.833333333333332,4.666666666666667,8.0,35.0,8.866666666666667,20.533333333333335,,,8.6,,,,,,,,,8.9,,,13.433333333333334,,,,,,,,,,4.8,,19.766666666666666,25.266666666666666,,,,,9.533333333333333,,28.4,,4.866666666666666,,,10.554444444444444,41.66444444444444,,,,,,22.07,,8.088888888888889,37.29222222222222,9.45888888888889,21.915555555555557,,,8.024444444444445,,,,,,,,,9.773333333333333,,,15.155555555555557,,,,,,,,,,5.423333333333333,,19.375555555555554,27.8,,,,,9.447777777777778,,30.211111111111112,,5.335555555555556,,
2019-10-20,9.833333333333334,39.3,,,,,,20.7,4.433333333333334,7.7,35.333333333333336,9.0,20.533333333333335,,,8.3,,,,,,,,,9.033333333333333,,,13.233333333333333,,,,,,,,,,4.7,,19.8,25.1,,,,,9.266666666666667,,28.033333333333335,,4.966666666666667,,,10.524444444444443,41.56111111111111,,,,,,21.956666666666667,,8.064444444444444,37.16888888888889,9.427777777777779,21.85111111111111,,,8.064444444444444,,,,,,,,,9.738888888888887,,,15.041111111111112,,,,,,,,,,5.364444444444444,,19.39333333333333,27.72111111111111,,,,,9.425555555555555,,30.12222222222222,,5.314444444444445,,
2019-10-21,9.666666666666666,39.1,,,,,,20.566666666666666,4.4,7.766666666666667,34.8,8.8,20.3,,,8.266666666666667,,,,,,,,,8.733333333333333,,,12.933333333333334,,,,,,,,,,4.6,,19.8,24.733333333333334,,,,,9.333333333333334,,27.9,,4.9,,,10.485555555555555,41.45333333333333,,,,,,21.83,,8.046666666666667,37.022222222222226,9.391111111111112,21.783333333333335,,,8.11111111111111,,,,,,,,,9.681111111111111,,,14.92,,,,,,,,,,5.304444444444445,,19.410000000000004,27.623333333333335,,,,,9.407777777777778,,30.034444444444443,,5.293333333333334,,
2019-10-22,9.5,39.03333333333333,,,,,,20.8,4.6,7.666666666666667,34.46666666666667,8.666666666666666,20.266666666666666,,,8.533333333333333,,,,,,,,,8.433333333333334,,,12.633333333333333,,,,,,,,,,4.7,,19.866666666666667,24.4,,,,,9.633333333333333,,27.533333333333335,,4.866666666666666,,,10.437777777777777,41.35111111111111,,,,,,21.714444444444446,,8.028888888888888,36.87555555555556,9.353333333333332,21.718888888888888,,,8.167777777777777,,,,,,,,,9.606666666666666,,,14.79,,,,,,,,,,5.254444444444444,,19.43444444444445,27.503333333333334,,,,,9.41,,29.93888888888889,,5.2733333333333325,,
2019-10-23,9.533333333333333,38.4,,,,,,20.533333333333335,4.6,7.7,34.6,8.5,20.3,,,8.633333333333333,,,,,,,,,8.566666666666666,,,12.5,,,,,,,,,,4.6,,19.666666666666668,24.466666666666665,,,,,9.566666666666666,,27.966666666666665,,5.066666666666666,,,10.40111111111111,41.22555555555555,,,,,,21.59333333333333,,8.012222222222222,36.74777777777778,9.315555555555555,21.664444444444445,,,8.223333333333333,,,,,,,,,9.544444444444444,,,14.657777777777778,,,,,,,,,,5.2,,19.455555555555556,27.37333333333333,,,,,9.41,,29.869999999999997,,5.2622222222222215,,
2019-10-24,9.666666666666666,38.36666666666667,,,,,,20.633333333333333,4.833333333333333,7.7,34.3,8.533333333333333,20.2,,,8.666666666666666,,,,,,,,,8.433333333333334,,,12.033333333333333,,,,,,,,,,4.5,,19.333333333333332,24.366666666666667,,,,,9.7,,27.2,,5.0,,,10.37111111111111,41.08444444444444,,,,,,21.477777777777778,,7.988888888888889,36.61333333333334,9.282222222222224,21.61,,,8.268888888888888,,,,,,,,,9.482222222222221,,,14.503333333333332,,,,,,,,,,5.151111111111111,,19.458888888888893,27.258888888888887,,,,,9.414444444444445,,29.761111111111113,,5.243333333333333,,
2019-10-25,9.566666666666666,38.43333333333333,,,,,,20.866666666666667,5.0,7.733333333333333,34.8,8.433333333333334,20.0,,,8.533333333333333,,,,,,,,,8.5,,,12.033333333333333,,,,,,,,,,4.5,,19.4,24.3,,,,,9.5,,27.1,,4.833333333333333,,,10.33222222222222,40.94555555555556,,,,,,21.38,,7.970000000000001,36.49777777777777,9.242222222222223,21.53888888888889,,,8.307777777777778,,,,,,,,,9.425555555555555,,,14.352222222222222,,,,,,,,,,5.1033333333333335,,19.456666666666667,27.146666666666665,,,,,9.40888888888889,,29.657777777777778,,5.2155555555555555,,
2019-10-26,9.666666666666666,38.6,,,,,,21.3,5.066666666666666,7.6,35.666666666666664,8.566666666666666,19.633333333333333,,,8.466666666666667,,,,,,,,,8.366666666666667,,,12.233333333333333,,,,,,,,,,4.666666666666667,,19.366666666666667,24.466666666666665,,,,,9.5,,27.066666666666666,,4.7,,,10.296666666666669,40.818888888888885,,,,,,21.31,,7.946666666666667,36.43222222222222,9.206666666666667,21.441111111111113,,,8.344444444444445,,,,,,,,,9.367777777777778,,,14.222222222222223,,,,,,,,,,5.0633333333333335,,19.461111111111112,27.023333333333333,,,,,9.404444444444445,,29.562222222222218,,5.176666666666666,,
2019-10-27,9.733333333333333,38.4,,,,,,21.433333333333334,4.866666666666666,7.6,35.2,8.4,19.233333333333334,,,8.2,,,,,,,,,8.2,,,11.966666666666667,,,,,,,,,,4.666666666666667,,19.066666666666666,24.166666666666668,,,,,9.4,,26.633333333333333,,4.466666666666667,,,10.261111111111113,40.67888888888889,,,,,,21.255555555555556,,7.92,36.33666666666667,9.163333333333332,21.326666666666664,,,8.37111111111111,,,,,,,,,9.304444444444444,,,14.08222222222222,,,,,,,,,,5.021111111111111,,19.453333333333333,26.88888888888889,,,,,9.398888888888889,,29.441111111111113,,5.134444444444444,,
2019-10-28,9.4,38.266666666666666,,,,,,21.666666666666668,4.966666666666667,7.466666666666667,34.96666666666667,8.4,19.4,,,8.066666666666666,,,,,,,,,8.366666666666667,,,12.233333333333333,,,,,,,,,,4.633333333333334,,19.033333333333335,24.066666666666666,,,,,9.366666666666667,,25.966666666666665,,4.466666666666667,,,10.205555555555556,40.54777777777778,,,,,,21.22222222222222,,7.8933333333333335,36.228888888888896,9.125555555555556,21.22666666666667,,,8.392222222222221,,,,,,,,,9.253333333333334,,,13.957777777777778,,,,,,,,,,4.981111111111111,,19.446666666666665,26.747777777777777,,,,,9.397777777777778,,29.279999999999998,,5.087777777777777,,
2019-10-29,9.366666666666667,38.2,,,,,,21.633333333333333,5.066666666666666,7.766666666666667,34.4,8.366666666666667,19.533333333333335,,,8.3,,,,,,,,,8.333333333333334,,,12.033333333333333,,,,,,,,,,4.666666666666667,,19.033333333333335,24.066666666666666,,,,,9.433333333333334,,25.9,,4.466666666666667,,,10.156666666666666,40.434444444444445,,,,,,21.196666666666665,,7.8822222222222225,36.12444444444444,9.09111111111111,21.14333333333333,,,8.423333333333334,,,,,,,,,9.198888888888888,,,13.828888888888889,,,,,,,,,,4.9511111111111115,,19.453333333333333,26.592222222222222,,,,,9.415555555555557,,29.136666666666663,,5.04,,
2019-10-30,9.333333333333334,38.0,,,,,,21.5,5.233333333333333,7.633333333333334,34.63333333333333,8.066666666666666,19.066666666666666,,,8.3,,,,,,,,,8.233333333333333,,,11.933333333333334,,,,,,,,,,4.6,,19.4,23.733333333333334,,,,,9.4,,25.033333333333335,,4.7,,,10.105555555555554,40.303333333333335,,,,,,21.161111111111108,,7.86,36.02333333333333,9.042222222222222,21.03222222222222,,,8.445555555555556,,,,,,,,,9.12888888888889,,,13.694444444444445,,,,,,,,,,4.917777777777777,,19.482222222222223,26.422222222222224,,,,,9.434444444444443,,28.94777777777778,,5.010000000000001,,
2019-10-31,9.566666666666666,37.8,,,,,,21.7,5.166666666666667,7.766666666666667,34.166666666666664,7.966666666666667,18.566666666666666,,,8.266666666666667,,,,,,,,,8.5,,,12.4,,,,,,,,,,4.7,,19.3,23.833333333333332,,,,,9.3,,24.7,,4.533333333333333,,,10.072222222222221,40.16222222222222,,,,,,21.142222222222223,,7.8455555555555545,35.90555555555555,8.986666666666668,20.895555555555557,,,8.463333333333333,,,,,,,,,9.068888888888889,,,13.57777777777778,,,,,,,,,,4.887777777777777,,19.50777777777778,26.254444444444445,,,,,9.444444444444445,,28.72888888888889,,4.977777777777778,,
2019-11-01,9.766666666666667,38.166666666666664,,,,,,21.833333333333332,5.366666666666666,7.9,34.7,8.1,18.666666666666668,,,8.333333333333334,,,,,,,,,8.6,,,12.366666666666667,,,,,,,,,,4.8,,18.866666666666667,23.733333333333334,,,,,9.466666666666667,,25.133333333333333,,4.533333333333333,,,10.046666666666665,40.03666666666666,,,,,,21.128888888888884,,7.833333333333333,35.81222222222222,8.940000000000001,20.765555555555554,,,8.471111111111112,,,,,,,,,9.004444444444443,,,13.466666666666667,,,,,,,,,,4.864444444444445,,19.508888888888887,26.083333333333332,,,,,9.458888888888888,,28.527777777777775,,4.944444444444445,,
2019-11-02,9.8,38.0,,,,,,21.966666666666665,5.266666666666667,7.866666666666666,35.1,8.333333333333334,18.433333333333334,,,,,,,,,,,,8.966666666666667,,,12.433333333333334,,,,,,,,,,4.7,,18.633333333333333,23.9,,,,,9.3,,24.933333333333334,,4.566666666666666,,,10.028888888888888,39.89888888888889,,,,,,21.118888888888886,,7.821111111111111,35.73666666666667,8.895555555555555,20.624444444444446,,,,,,,,,,,,8.964444444444444,,,13.364444444444443,,,,,,,,,,4.838888888888889,,19.488888888888887,25.92666666666667,,,,,9.464444444444444,,28.323333333333334,,4.913333333333333,,
2019-11-03,9.7,37.53333333333333,,,,,,22.166666666666668,5.033333333333333,7.9,34.7,8.6,18.366666666666667,,,,,,,,,,,,9.033333333333333,,,12.5,,,,,,,,,,4.833333333333333,,18.333333333333332,23.9,,,,,9.233333333333333,,24.633333333333333,,4.533333333333333,,,10.005555555555555,39.75222222222223,,,,,,21.133333333333333,,7.817777777777778,35.63333333333333,8.86111111111111,20.482222222222223,,,,,,,,,,,,8.930000000000001,,,13.274444444444443,,,,,,,,,,4.814444444444445,,19.453333333333333,25.77,,,,,9.462222222222222,,28.104444444444443,,4.8822222222222225,,
2019-11-04,9.766666666666667,37.43333333333333,,,,,,22.6,5.133333333333334,7.866666666666666,34.333333333333336,8.6,18.366666666666667,,,,,,,,,,,,8.866666666666667,,,12.766666666666667,,,,,,,,,,4.7,,18.333333333333332,23.6,,,,,9.5,,24.8,,4.5,,,9.984444444444446,39.59888888888888,,,,,,21.169999999999998,,7.811111111111111,35.51555555555556,8.823333333333332,20.354444444444443,,,,,,,,,,,,8.883333333333333,,,13.201111111111112,,,,,,,,,,4.7877777777777775,,19.42111111111111,25.602222222222224,,,,,9.473333333333333,,27.9,,4.852222222222222,,
2019-11-05,9.6,36.96666666666667,,,,,,22.6,5.366666666666666,7.966666666666667,34.13333333333333,8.833333333333334,19.1,,,,,,,,,,,,8.866666666666667,,,12.466666666666667,,,,,,,,,,4.8,,18.4,23.466666666666665,,,,,9.733333333333333,,24.733333333333334,,4.5,,,9.964444444444444,39.46,,,,,,21.216666666666665,,7.813333333333333,35.40777777777778,8.806666666666667,20.262222222222217,,,,,,,,,,,,8.842222222222222,,,13.118888888888888,,,,,,,,,,4.771111111111111,,19.39,25.436666666666667,,,,,9.501111111111111,,27.706666666666663,,4.821111111111111,,
2019-11-06,9.466666666666667,36.8,,,,,,23.033333333333335,5.4,7.933333333333334,33.9,8.7,19.033333333333335,,,,,,,,,,,,8.833333333333334,,,12.366666666666667,,,,,,,,,,5.033333333333333,,18.333333333333332,23.833333333333332,,,,,9.333333333333334,,24.933333333333334,,4.566666666666666,,,9.935555555555556,39.30666666666666,,,,,,21.27444444444444,4.911111111111111,7.816666666666666,35.285555555555554,8.785555555555556,20.16888888888889,,,,,,,,,,,,8.80888888888889,,,13.035555555555556,,,,,,,,,,4.764444444444445,,19.361111111111107,25.287777777777777,,,,,9.5,,27.51777777777778,,4.796666666666667,,
2019-11-07,9.333333333333334,36.666666666666664,,,,,,23.033333333333335,5.433333333333334,8.033333333333333,33.733333333333334,8.6,19.0,,,,,,,,,,,,8.8,,,12.366666666666667,,,,,,,,,,,,18.466666666666665,24.033333333333335,,,,,9.266666666666667,,25.0,,4.5,,,9.896666666666667,39.132222222222225,,,,,,21.32111111111111,4.927777777777778,7.824444444444444,35.16555555555556,8.755555555555556,20.061111111111114,,,,,,,,,,,,8.782222222222224,,,12.952222222222222,,,,,,,,,,,,19.336666666666666,25.156666666666663,,,,,9.488888888888887,,27.34777777777778,,4.775555555555555,,
2019-11-08,9.566666666666666,36.8,,,,,,23.2,5.3,8.166666666666666,33.733333333333334,8.5,19.133333333333333,,,,,,,,,,,,8.833333333333334,,,12.633333333333333,,,,,,,,,,,,18.3,23.666666666666668,,,,,9.166666666666666,,25.433333333333334,,4.5,,,9.864444444444445,38.95777777777778,,,,,,21.374444444444446,4.941111111111111,7.840000000000001,35.04555555555555,8.72111111111111,19.965555555555557,,,,,,,,,,,,8.76,,,12.886666666666667,,,,,,,,,,,,19.294444444444444,24.993333333333336,,,,,9.473333333333333,,27.188888888888886,,4.751111111111111,,
2019-11-09,9.566666666666666,36.63333333333333,,,,,,22.9,5.233333333333333,7.9,33.233333333333334,8.433333333333334,18.866666666666667,,,,,,,,,,,,8.733333333333333,,,12.5,,,,,,,,,,,,18.4,23.7,,,,,8.9,,25.166666666666668,,4.633333333333334,,,9.831111111111111,38.79,,,,,,21.425555555555558,4.954444444444445,7.84,34.90222222222222,8.687777777777777,19.866666666666667,,,,,,,,,,,,8.74,,,12.826666666666666,,,,,,,,,,,,19.253333333333334,24.832222222222224,,,,,9.444444444444445,,27.026666666666664,,4.736666666666666,,
2019-11-10,9.566666666666666,36.1,,,,,,22.866666666666667,5.1,7.9,32.56666666666667,8.433333333333334,19.033333333333335,,,,,,,,,,,,8.933333333333334,,,12.366666666666667,,,,,,,,,,,,18.2,23.5,,,,,8.8,,24.633333333333333,,4.8,,,9.793333333333331,38.59555555555555,,,,,,21.483333333333334,4.961111111111111,7.8422222222222215,34.745555555555555,8.652222222222223,19.783333333333335,,,,,,,,,,,,8.73,,,12.766666666666667,,,,,,,,,,,,19.198888888888884,24.67,,,,,9.412222222222223,,26.834444444444443,,4.732222222222222,,
2019-11-11,9.566666666666666,36.0,,,,,,23.1,5.233333333333333,8.0,32.7,8.366666666666667,19.066666666666666,,,,,,,,,,,,9.0,,,12.3,,,,,,,,,,,,18.033333333333335,23.466666666666665,,,,,8.833333333333334,,24.933333333333334,,4.766666666666667,,,9.756666666666666,38.41333333333333,,,,,,21.55222222222222,4.972222222222222,7.85,34.60333333333333,8.608888888888888,19.702222222222225,,,,,,,,,,,,8.731111111111112,,,12.703333333333335,,,,,,,,,,,,19.137777777777778,24.526666666666664,,,,,9.38,,26.666666666666668,,4.727777777777777,,
2019-11-12,9.6,35.733333333333334,,,,,,22.766666666666666,5.266666666666667,8.166666666666666,32.46666666666667,8.5,19.166666666666668,,,,,,,,,,,,9.0,,,12.433333333333334,,,,,,,,,,,,18.2,23.733333333333334,,,,,9.033333333333333,,24.633333333333333,,4.633333333333334,,,9.72,38.22888888888888,,,,,,21.615555555555552,4.9911111111111115,7.862222222222223,34.46333333333334,8.581111111111111,19.633333333333333,,,,,,,,,,,,8.73,,,12.646666666666668,,,,,,,,,,,,19.08,24.403333333333332,,,,,9.362222222222222,,26.490000000000002,,4.716666666666667,,
