"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,21,147545494
2020,21,147545510
2020,21,153254714
2020,21,147545533
2020,21,147598715
2020,21,147598740
2020,21,147565524
2020,21,147565607
2020,21,153254784
2020,21,153254790
2020,21,153254820
2020,21,153254832
2020,21,153254845
2020,21,153254855
2020,21,147579035
2020,21,147598377
2020,21,147598747
2020,21,147598772
2020,21,147598789
2020,21,147598791
2020,21,147598799
2020,21,147598801
2020,21,147598810
2020,21,146843736
2020,21,146843739
2020,21,146843742
2020,21,158787148
2020,21,158787204
2020,21,158789648
2020,21,158789647
2020,21,158789649
2020,21,153095911
2020,21,153095932
2020,21,153095977
2020,21,153101315
2020,21,153101385
2020,21,153101417
2020,21,153101416
2020,21,153101421
2020,21,153101425
2020,21,147565569
2020,21,147598637
2020,21,147598646
2020,21,153253301
2020,21,149879169
2020,21,149879499
2020,22,149879498
2020,21,144938950
2020,21,144938957
2020,21,144939044
2020,21,144939270
2020,21,144939272
2020,21,144939274
2020,21,144939554
2020,21,144939710
2020,21,144939711
2020,21,146561255
2020,21,146626246
2020,21,146561262
2020,21,146561261
2020,21,146561318
2020,21,146561321
2020,21,146561322
2020,21,146561401
2020,21,146626248
2020,21,146561432
2020,21,146561480
2020,21,146626254
2020,21,146626255
2020,21,146561483
2020,21,146561488
2020,21,146626292
2020,21,146626297
2020,21,146626310
2020,21,146626318
2020,21,146626321
2020,21,146626340
2020,21,146626342
2020,21,146626585
2020,21,149674038
2020,21,153012073
2020,21,153012076
2020,22,153012249
2020,22,153012250
2020,21,153012252
2020,21,149578827
2020,21,149579456
2020,21,149579546
2020,21,149579545
2020,21,149579544
2020,21,149579608
2020,21,149580957
2020,21,149581133
2020,21,149581132
2020,21,149586192
2020,21,149602247
2020,21,149638845
2020,21,149638909
2020,21,149602385
2020,21,149603420
2020,21,149639229
2020,21,149639254
2020,21,149603522
2020,21,149639261
2020,21,149639262
2020,21,149641120
2020,21,149603631
2020,21,149641123
2020,21,149603735
2020,21,153096037
2020,21,148211203
2020,21,148901239
2020,22,148901242
2020,21,148901243
2020,21,148901250
2020,21,148901251
2020,21,148901255
2020,21,148901263
2020,21,148901264
2020,21,148901265
2020,21,148901348
2020,21,148901351
2020,21,148901359
2020,21,148901362
2020,21,148901376
2020,21,148901388
2020,21,148901412
2020,21,148901425
2020,21,148901427
2020,21,148915546
2020,21,148915551
2020,21,148915552
2020,21,148933810
2020,21,148933811
2020,21,148934042
2020,21,148934043
2020,21,148934231
2020,21,148934251
2020,21,148934253
2020,21,148934274
2020,21,148934280
2020,21,148934279
2020,21,148934281
2020,21,148934282
2020,21,148934294
2020,21,148934317
2020,21,148934322
2020,21,148934321
2020,22,148934325
2020,21,148934327
2020,21,148934329
2020,21,148934338
2020,21,148934340
2020,21,148934343
2020,21,145696230
2020,21,145696234
2020,21,147161404
2020,21,145691183
2020,21,147161432
2020,21,147183689
2020,21,147161473
2020,21,145746187
2020,21,145821182
2020,21,145821181
2020,21,147183692
2020,22,147161486
2020,21,147183695
2020,21,156891087
2020,21,156891100
2020,21,147183691
2020,21,147183698
2020,21,147183710
2020,21,156901232
2020,21,156901247
2020,22,156901257
2020,22,156901260
2020,21,156901262
2020,21,156901288
2020,21,156901293
2020,21,150313605
2020,21,149521911
2020,21,149521913
2020,21,149579165
2020,21,151899869
2020,21,151899891
2020,22,151900049
2020,22,151900053
2020,21,151900072
2020,21,151900121
2020,21,151900167
2020,21,151900298
2020,21,151900313
2020,21,147579028
2020,21,147579027
2020,21,147579037
2020,21,153352721
2020,21,153352722
2020,21,153352766
2020,21,153352773
2020,22,153352777
2020,22,153352778
2020,21,153352780
2020,21,153352786
2020,21,153352785
2020,21,153352806
2020,21,153352811
2020,21,153352812
2020,21,153352813
2020,21,153144823
2020,21,153144825
2020,21,153144827
2020,21,153145655
2020,21,153189547
2020,21,147694419
2020,21,148901180
2020,21,148901181
2020,21,148880955
2020,21,148880956
2020,21,148901192
2020,21,148901221
2020,21,148901225
2020,21,148901229
2020,21,148901233
2020,21,148901234
2020,21,148901238
2020,21,148901240
2020,22,148901241
2020,21,148901246
2020,21,148901245
2020,21,148901249
2020,21,148901248
2020,21,148901254
2020,21,148901261
2020,21,148901262
2020,21,148901323
2020,21,149959581
2020,21,149959583
2020,21,147565998
2020,21,147566000
2020,21,147566001
2020,21,147566002
2020,21,147566124
2020,21,147576207
2020,21,147576206
2020,21,147576208
2020,21,147576222
2020,21,147576226
2020,21,152036693
2020,21,152036692
2020,21,148912432
2020,21,148912479
2020,21,148912483
2020,21,148912486
2020,21,148913598
2020,21,148934268
2020,21,148913642
2020,21,148994288
2020,21,148915407
2020,21,148913706
2020,21,148913708
2020,21,148913709
2020,21,148934275
2020,21,148913715
2020,21,148914948
2020,21,148934277
2020,21,148915002
2020,21,148934313
2020,21,148934312
2020,21,148915540
2020,21,148915542
2020,21,148915549
2020,21,148934323
2020,21,148934324
2020,21,148931754
2020,21,148933775
2020,21,148934347
2020,21,148934386
2020,21,148934392
2020,21,148934393
2020,21,148988545
2020,21,148994262
2020,21,148989127
2020,21,148934434
2020,21,148994264
2020,21,148944217
2020,21,148944218
2020,21,148945819
2020,21,148988581
2020,21,148988641
2020,21,148988655
2020,21,148994336
2020,21,148994337
2020,21,148989135
2020,21,148994161
2020,21,148989154
2020,21,148989156
2020,21,148989198
2020,21,148994162
2020,21,148992106
2020,21,148994125
2020,21,148994160
2020,21,148994180
2020,21,148994195
2020,21,148994196
2020,21,148994199
2020,21,148994260
2020,21,148994287
2020,21,148994289
2020,21,148994292
2020,21,148994299
2020,21,148994365
2020,21,147183136
2020,21,147183142
2020,21,147183209
2020,21,147183229
2020,21,147183230
2020,21,147183235
2020,21,147183976
2020,21,147183977
2020,21,147183995
2020,21,147184002
2020,21,147611456
2020,21,147626683
2020,21,149024368
2020,21,149024372
2020,21,149036425
2020,21,146450512
2020,21,153200899
2020,21,153200918
2020,21,153200948
2020,21,153200975
2020,21,153201485
2020,21,146725805
2020,21,146725817
2020,21,146725816
2020,21,146843633
2020,21,146725867
2020,21,146725875
2020,21,146725878
2020,21,146725879
2020,21,146725945
2020,21,146843635
2020,21,146725960
2020,21,146725998
2020,21,146917674
2020,21,146726066
2020,21,146726070
2020,21,146726119
2020,21,146751188
2020,21,146843762
2020,21,146843764
2020,21,146843763
2020,21,146921353
2020,21,146843888
2020,21,146843887
2020,21,146921358
2020,21,146921362
2020,21,146843922
2020,21,146921363
2020,22,146921364
2020,21,154862745
2020,21,149144066
2020,21,149144076
2020,21,149144083
2020,21,149144084
2020,21,154862834
2020,21,154862839
2020,21,154862847
2020,21,149216558
2020,21,149216571
2020,21,149216582
2020,21,149216586
2020,22,149216606
2020,21,149216608
2020,22,149216610
2020,22,149216613
2020,21,149216616
2020,21,149216619
2020,22,149216620
2020,21,149216833
2020,21,149216835
2020,21,149218452
2020,21,149216912
2020,21,149216913
2020,21,149216948
2020,21,149217874
2020,21,149218448
2020,21,149218450
2020,21,149218475
2020,21,149218488
2020,21,149218489
2020,21,149218502
2020,21,149218767
2020,21,149219190
2020,21,149219258
2020,21,149681906
2020,21,149681920
2020,21,149681923
2020,21,149681951
2020,21,149681965
2020,21,149681968
2020,21,149682289
2020,21,149682111
2020,21,149682015
2020,21,149682393
2020,21,151414017
2020,21,151414019
2020,21,151414024
2020,21,151414030
2020,21,151414032
2020,21,148211214
2020,21,148211213
2020,21,148211215
2020,21,148211229
2020,21,146561195
2020,21,146561196
2020,21,146561197
2020,21,160481667
2020,21,149823144
2020,21,149825073
2020,21,149825091
2020,21,149825092
2020,21,149825093
2020,21,149825212
2020,21,149825214
2020,21,149825216
2020,21,149825217
2020,21,149825219
2020,21,149825221
2020,21,149825278
2020,21,149825280
2020,21,151105138
2020,21,149825720
2020,21,151105139
2020,21,149825749
2020,21,149825758
2020,21,149825757
2020,21,151105143
2020,21,149825773
2020,21,151105151
2020,21,151105152
2020,21,149825827
2020,21,153798443
2020,21,149825983
2020,21,149825986
2020,21,151862689
2020,21,151862688
2020,21,149826005
2020,21,149826019
2020,21,151862698
2020,21,149826043
2020,21,149826057
2020,21,149826064
2020,21,151862720
2020,21,149826119
2020,22,149826127
2020,22,149826130
2020,21,149826160
2020,22,149826161
2020,22,149826163
2020,21,149826167
2020,21,149826173
2020,21,149831174
2020,21,149831175
2020,21,149831176
2020,21,149831178
2020,21,149831181
2020,21,149831188
2020,21,149831191
2020,21,149831192
2020,21,149831194
2020,21,149831195
2020,21,149831196
2020,21,149831200
2020,21,149831201
2020,21,149829368
2020,21,149831367
2020,21,149831379
2020,21,149831405
2020,21,149831773
2020,21,149831815
2020,21,149831819
2020,21,149831821
2020,21,149831824
2020,21,149831831
2020,21,149887918
2020,21,149831839
2020,21,149831842
2020,21,149831843
2020,21,149831936
2020,21,149831939
2020,21,149831943
2020,21,149831947
2020,21,149831948
2020,21,149831953
2020,21,149831980
2020,21,149832178
2020,21,149832180
2020,21,149832190
2020,21,149832367
2020,21,149832372
2020,21,149832697
2020,21,149832705
2020,21,149832710
2020,21,149832714
2020,21,149832731
2020,21,149879210
2020,21,149879216
2020,21,149879217
2020,21,149879218
2020,22,149879243
2020,21,149879244
2020,21,149879245
2020,21,151105236
2020,21,149879419
2020,21,149879440
2020,21,149879443
2020,21,149879444
2020,21,149886215
2020,21,149887481
2020,21,149887483
2020,21,151105293
2020,21,149887688
2020,21,149887691
2020,21,149887813
2020,21,149887842
2020,21,149887857
2020,21,149887982
2020,21,151105344
2020,21,151105349
2020,21,151105348
2020,21,148913775
2020,21,148913776
2020,21,148913800
2020,21,148913802
2020,21,148913801
2020,21,148915527
2020,21,148913885
2020,21,148913887
2020,21,148913891
2020,21,148915456
2020,21,148915541
2020,21,148915543
2020,21,148915544
2020,21,149603794
2020,21,149603803
2020,21,149646372
2020,21,149646374
2020,21,149603858
2020,21,149603910
2020,21,149603935
2020,21,149603939
2020,21,149604148
2020,21,149604154
2020,21,149604171
2020,21,149604172
2020,21,149646570
2020,21,149036865
2020,21,149036958
2020,21,149144054
2020,21,149144055
2020,21,149144057
2020,21,149144063
2020,21,149144062
2020,21,149144107
2020,21,149144110
2020,21,149144119
2020,21,149144133
2020,21,148945870
2020,21,148988525
2020,21,148988527
2020,21,148988532
2020,21,148988565
2020,21,148988566
2020,21,148988568
2020,21,148988618
2020,21,148988650
2020,21,148988652
2020,21,148988653
2020,21,148988654
2020,21,148988662
2020,21,147565622
2020,21,147576525
2020,21,147576562
2020,21,146987922
2020,21,146987927
2020,21,147034407
2020,21,146987939
2020,21,146987942
2020,21,147034332
2020,21,147034342
2020,21,147034343
2020,21,147034352
2020,21,147034368
2020,21,147034371
2020,21,147034403
2020,21,147034402
2020,21,147034404
2020,21,147034411
2020,21,147034417
2020,21,147034423
2020,21,147034458
2020,21,147034464
2020,21,147034507
2020,21,147034549
2020,21,147034548
2020,21,147034663
2020,21,147034665
2020,21,147034678
2020,21,147034707
2020,21,147034712
2020,21,147034720
2020,21,147034723
2020,21,147034725
2020,21,147034735
2020,21,147034815
2020,21,147034818
2020,21,147034827
2020,21,147034828
2020,21,147034829
2020,21,147034839
2020,21,147034841
2020,21,150321796
2020,21,150321800
2020,21,150321802
2020,21,150322341
2020,21,157570927
2020,21,153352822
2020,21,147598360
2020,21,147667652
2020,21,147667898
2020,21,147598661
2020,21,147598855
2020,21,147598879
2020,21,147598880
2020,21,147598885
2020,21,147611500
2020,21,147626678
2020,21,147667883
2020,21,147667884
2020,21,148206174
2020,21,154881321
2020,21,154881322
2020,21,154881325
2020,21,154881352
2020,21,154881353
2020,21,154881351
2020,21,154881369
2020,21,154881373
2020,21,154881376
2020,21,154881401
2020,21,154881405
2020,21,154881417
2020,21,154881426
2020,21,154881433
2020,21,154881432
2020,21,154881440
2020,21,154881441
2020,21,154881446
2020,21,154881457
2020,21,148901350
2020,21,148901402
2020,21,148901403
2020,21,147952906
2020,21,148994115
2020,21,147952973
2020,21,148994156
2020,21,147953173
2020,21,148994202
2020,21,147953258
2020,21,147953259
2020,21,147953261
2020,21,147953260
2020,21,148994203
2020,21,148933816
2020,21,148906081
2020,21,148906088
2020,21,148912426
2020,21,148912425
2020,21,148913758
2020,21,148913762
2020,21,148913779
2020,21,148913778
2020,21,148991986
2020,21,148915003
2020,21,148933883
2020,21,148913904
2020,21,148913948
2020,21,148913951
2020,21,148915261
2020,21,148934230
2020,21,148915389
2020,21,148915388
2020,21,148915399
2020,21,148915454
2020,21,148915458
2020,21,148915536
2020,21,148915580
2020,21,148915581
2020,21,148931749
2020,21,148933812
2020,21,148933814
2020,21,148933831
2020,21,148933844
2020,21,148933851
2020,21,148933874
2020,21,148933887
2020,21,148933890
2020,21,148933902
2020,21,148934139
2020,21,148934162
2020,21,148934179
2020,21,148934178
2020,21,148934180
2020,21,148934183
2020,21,148934184
2020,21,148934188
2020,21,148934187
2020,21,148934190
2020,21,148934254
2020,21,148934255
2020,21,148934390
2020,21,148934391
2020,21,148945821
2020,21,148945822
2020,21,148945824
2020,21,148945825
2020,21,148945823
2020,21,148945826
2020,21,148346032
2020,21,148346033
2020,21,149884066
2020,21,149884828
2020,21,149884827
2020,21,153095912
2020,21,153095970
2020,22,153095973
2020,21,153095976
2020,21,153096025
2020,21,153096046
2020,21,153096057
2020,21,153096062
2020,21,153096076
2020,21,153096163
2020,22,153101246
2020,21,153101473
2020,21,153101477
2020,21,153101483
2020,22,153101498
2020,22,153101501
2020,21,153101505
2020,21,153101504
2020,21,153101511
2020,21,149884873
2020,21,149959576
2020,21,149959578
2020,21,149521999
2020,21,149521998
2020,21,160061802
2020,21,160062263
2020,21,160062015
2020,21,160062018
2020,21,153143293
2020,22,153144308
2020,21,153144314
2020,21,146471944
2020,21,148316963
2020,21,148316965
2020,21,150114271
2020,21,150114293
2020,21,150114300
2020,21,150114302
2020,21,150114304
2020,21,150114305
2020,21,150114309
2020,21,150114310
2020,21,150114313
2020,21,150114390
2020,21,150114400
2020,21,150114401
2020,21,150114523
2020,21,150114531
2020,21,150114652
2020,21,150114659
2020,21,150114683
2020,21,150114684
2020,21,150114753
2020,21,150114762
2020,21,150114768
2020,21,150114767
2020,21,150114776
2020,21,150114777
2020,21,151026242
2020,21,151026247
2020,21,151026251
2020,21,151026255
2020,21,151026274
2020,21,151026275
2020,21,151026284
2020,21,151026299
2020,21,151026298
2020,21,151026309
2020,21,151026310
2020,21,151026311
2020,21,151026313
2020,21,151026318
2020,21,151026352
2020,21,151026356
2020,21,151026357
2020,21,151026362
2020,21,151026364
2020,21,151026367
2020,21,151026372
2020,22,151026373
2020,21,151026375
2020,21,151026376
2020,21,151026378
2020,21,151026379
2020,21,151026381
2020,21,151026413
2020,21,151026416
2020,21,150133395
2020,21,150133397
2020,21,150133473
2020,21,150133475
2020,21,150133499
2020,21,150133517
2020,21,150133530
2020,21,150133532
2020,21,150133534
2020,21,150133542
2020,21,150133552
2020,21,150133553
2020,21,150133557
2020,21,150133686
2020,21,153145765
2020,21,150134261
2020,21,150134264
2020,21,150134493
2020,21,146921531
2020,21,146988254
2020,21,146988323
2020,21,149219873
2020,22,149219968
2020,21,149747432
2020,21,160786663
2020,21,160784789
2020,21,160784790
2020,21,160786729
2020,21,160787196
2020,21,160787205
2020,21,160787400
2020,21,160787411
2020,21,160787414
2020,21,154793627
2020,21,154793774
2020,21,154793775
2020,21,154794433
2020,21,145664073
2020,21,146225206
2020,21,146225205
2020,21,146271214
2020,21,146225006
2020,21,146225057
2020,21,146225059
2020,21,146225165
2020,21,146225207
2020,21,150621271
2020,21,150686478
2020,21,150686485
2020,21,150686488
2020,21,150686517
2020,21,150686521
2020,21,154794517
2020,21,154795529
2020,21,154794531
2020,21,154795534
2020,21,154795533
2020,21,154795676
2020,21,154795675
2020,21,154795693
2020,21,154795694
2020,21,154795707
2020,21,154795718
2020,21,145815035
2020,21,145815037
2020,21,145815085
2020,21,145815084
2020,21,145815089
2020,21,146287099
2020,21,146287102
2020,21,161087828
2020,21,161087867
2020,21,161087907
2020,21,153414533
2020,21,146912872
2020,21,146992689
2020,21,146992679
2020,21,146992685
2020,22,154296228
2020,21,154311177
2020,21,154311198
2020,21,154311197
2020,21,154311250
2020,21,154311249
2020,21,154311258
2020,21,147027739
2020,21,147027740
2020,21,147027743
2020,21,147028280
2020,21,147028282
2020,21,147028281
2020,21,147028311
2020,21,147028315
2020,21,147028184
2020,21,147028218
2020,21,147028219
2020,21,150736225
2020,21,150619675
2020,21,150619687
2020,21,150619686
2020,21,147066060
2020,21,150659912
2020,21,150711321
2020,21,150711320
2020,21,150736228
2020,21,150660309
2020,21,146224976
2020,21,146224980
2020,21,146225204
2020,21,146271255
2020,21,146461064
2020,21,146461076
2020,21,146461077
2020,21,146224984
2020,21,150621432
2020,21,150621434
2020,21,150624177
2020,21,146287120
2020,22,146287165
2020,21,145911284
2020,21,145913758
2020,21,152082063
2020,21,152082067
2020,21,152082074
2020,21,152082073
2020,21,150656969
2020,21,150656971
2020,21,150656973
2020,21,150656975
2020,21,150656974
2020,21,150657046
2020,21,150657159
2020,21,154795730
2020,21,154795757
2020,21,154795766
2020,21,154795904
2020,21,146736104
2020,21,146736118
2020,21,146746197
2020,21,146746198
2020,21,146746199
2020,21,146746209
2020,21,146746210
2020,21,146746213
2020,21,146746220
2020,21,146578716
2020,21,146578715
2020,21,146578717
2020,21,146578727
2020,21,146578763
2020,21,146578764
2020,21,146225158
2020,21,146225179
2020,21,146225180
2020,21,146287056
2020,21,158938690
2020,21,146461033
2020,21,146461037
2020,21,146461036
2020,21,146461040
2020,21,157160251
2020,21,157160254
2020,21,157160257
2020,21,157160283
2020,21,157160298
2020,21,157160355
2020,21,157160357
2020,21,147066058
2020,21,147066059
2020,21,152083854
2020,21,152084373
2020,21,152084377
2020,21,152085030
2020,21,152085033
2020,21,152085035
2020,21,152085038
2020,21,146878023
2020,21,156856555
2020,21,156856553
2020,21,156856554
2020,21,152081492
2020,21,152081493
2020,21,152081733
2020,21,152081737
2020,21,152081741
2020,21,152081746
2020,21,152081755
2020,21,152082318
2020,21,152082323
2020,21,152082357
2020,21,152082358
2020,21,152082441
2020,21,152082550
2020,21,152082551
2020,21,152082554
2020,21,156851890
2020,21,156852047
2020,21,156852048
2020,21,156852069
2020,21,146467252
2020,21,146469509
2020,21,146469513
2020,21,146539218
2020,21,161086904
2020,21,161087022
2020,21,161087162
2020,21,161087220
2020,21,161087221
2020,21,161087281
2020,21,161087288
2020,21,161087335
2020,21,161087559
2020,21,161087355
2020,21,147519884
2020,21,147519887
2020,21,160469574
2020,21,160469575
2020,21,146852339
2020,21,146736076
2020,21,146736096
2020,21,146852200
2020,21,146852219
2020,21,146852218
2020,21,146852239
2020,21,146852240
2020,21,146852241
2020,21,146852243
2020,21,146852253
2020,21,147549411
2020,21,147549412
2020,21,147549414
2020,21,147549418
2020,21,147549419
2020,21,147549420
2020,21,147549426
2020,21,147549425
2020,21,147549436
2020,21,147549465
2020,21,147549469
2020,21,147549491
2020,21,147549509
2020,21,147549510
2020,21,150656990
2020,21,150657005
2020,21,150657006
2020,21,150657010
2020,21,150657097
2020,21,150657100
2020,21,146539276
2020,21,146539279
2020,21,146539281
2020,21,146794551
2020,21,146794550
2020,21,146461031
2020,21,146461168
2020,21,157777116
2020,21,147191228
2020,21,145998503
2020,21,146225199
2020,21,146225198
2020,21,146271211
2020,21,160747476
2020,21,160747477
2020,21,160747479
2020,21,160747480
2020,21,160747481
2020,21,160747482
2020,21,160747483
2020,21,160747486
2020,21,160747664
2020,21,160747665
2020,21,147324297
2020,21,147324421
2020,21,147324422
2020,21,147324493
2020,21,147324521
2020,21,147324533
2020,21,147324535
2020,21,147324537
2020,21,147324539
2020,21,147324542
2020,21,147324545
2020,21,147324561
2020,21,147324564
2020,21,147324581
2020,21,147324585
2020,21,147324586
2020,21,147324589
2020,21,147324591
2020,21,147324593
2020,21,150656923
2020,21,150657136
2020,21,150657138
2020,21,150657137
2020,21,147519940
2020,21,147519943
2020,21,147519944
2020,21,148226993
2020,21,148226987
2020,21,148226989
2020,21,148226990
2020,21,152081850
2020,21,152081852
2020,21,152081859
2020,21,152081934
2020,21,152081935
2020,21,150656995
2020,21,150656996
2020,21,150656999
2020,21,146912793
2020,21,146912814
2020,21,146912816
2020,21,146912815
2020,21,146912831
2020,21,146912834
2020,21,146912897
2020,21,146912896
2020,21,146912898
2020,21,146912909
2020,21,146912920
2020,21,159706237
2020,21,159706256
2020,21,159706267
2020,21,159706268
2020,21,159706280
2020,21,159706311
2020,21,159706316
2020,21,159706319
2020,21,159706322
2020,21,155726474
2020,21,155726503
2020,21,155726504
2020,21,155726574
2020,21,155726922
2020,21,146852175
2020,21,146852176
2020,21,145702574
2020,21,145702575
2020,21,146469483
2020,21,152081228
2020,21,152081227
2020,21,152081490
2020,21,152081495
2020,21,152081617
2020,21,152081620
2020,21,152081673
2020,21,152081674
2020,21,152081675
2020,21,152081683
2020,21,152081685
2020,21,152081691
2020,21,152081798
2020,21,152081834
2020,21,152081858
2020,21,152081863
2020,22,152082529
2020,21,146376249
2020,21,146376391
2020,21,146461169
2020,21,146461171
2020,21,146467200
2020,21,146467228
2020,21,147549355
2020,21,147549356
2020,21,147549359
2020,21,147549367
2020,21,147549368
2020,21,147549372
2020,21,147549375
2020,21,147549438
2020,21,147549466
2020,21,147307751
2020,21,146271262
2020,21,146225189
2020,21,146225192
2020,21,146271261
2020,21,153713280
2020,21,153713297
2020,21,153713298
2020,21,153713299
2020,21,153713300
2020,21,153713331
2020,21,153713342
2020,21,153713361
2020,22,153713362
2020,21,146912952
2020,21,146852212
2020,21,151494993
2020,21,151494996
2020,21,151494998
2020,21,151495001
2020,21,151495005
2020,21,146992507
2020,21,147026991
2020,21,153994139
2020,21,153994142
2020,21,153994144
2020,21,153994150
2020,21,153994151
2020,21,153994152
2020,21,153994153
2020,21,153994154
2020,21,153994161
2020,22,153994216
2020,21,153994231
2020,21,153994235
2020,21,153994241
2020,21,153994265
2020,21,153994272
2020,21,153994301
2020,21,153994325
2020,21,153994328
2020,21,148226980
2020,21,147192128
2020,21,147192130
2020,21,147192134
2020,21,147196178
2020,21,147196179
2020,21,147196180
2020,21,147196181
2020,21,147196184
2020,21,148226981
2020,21,148226984
2020,21,148226983
2020,21,148226986
2020,21,148226988
2020,21,147196210
2020,21,147196212
2020,21,148226992
2020,21,148226995
2020,21,153016190
2020,21,147196394
2020,21,147196438
2020,21,147196440
2020,21,147196442
2020,21,147196444
2020,21,147196446
2020,21,147196457
2020,21,147196463
2020,21,147196464
2020,21,147196465
2020,21,147196466
2020,21,147196467
2020,21,147196471
2020,21,147196470
2020,21,147196472
2020,21,147196512
2020,21,147196514
2020,21,147196515
2020,21,147196519
2020,21,161033615
2020,21,161033624
2020,21,161033629
2020,21,152081534
2020,21,152081536
2020,21,152081542
2020,21,152081551
2020,21,152081810
2020,21,152081866
2020,21,146578513
2020,21,147246176
2020,21,146578561
2020,21,146578574
2020,21,146795613
2020,21,146794516
2020,21,146794517
2020,21,146795612
2020,21,146795615
2020,21,146795621
2020,21,146795622
2020,21,146852341
2020,21,146852191
2020,21,146852193
2020,21,146852194
2020,21,146852360
2020,21,146852361
2020,22,146852363
2020,22,146852364
2020,21,146376549
2020,21,146467319
2020,21,146467320
2020,21,148226177
2020,21,148226182
2020,21,148226274
2020,21,148226276
2020,21,148226353
2020,21,148226726
2020,21,146271230
2020,21,146271229
2020,21,146287053
2020,21,147608436
2020,21,155800498
2020,21,155800500
2020,21,155800502
2020,21,155800954
2020,21,155801015
2020,21,155801019
2020,21,155811559
2020,21,155811563
2020,21,148237718
2020,21,148230942
2020,21,148230943
2020,21,148230944
2020,21,148236932
2020,21,148236996
2020,21,148237002
2020,21,148237006
2020,21,148237566
2020,21,148237567
2020,21,148237724
2020,21,148237725
2020,22,148237750
2020,21,150614458
2020,21,150614466
2020,21,150614492
2020,21,150614516
2020,21,150614711
2020,21,150614743
2020,21,150614764
2020,21,150614840
2020,21,151807052
2020,21,151807056
2020,21,155812043
2020,21,155812068
2020,21,155812067
2020,21,155812069
2020,21,155812145
2020,21,155812146
2020,21,150808713
2020,21,155812167
2020,21,155812205
2020,21,155812206
2020,21,155812207
2020,21,155812208
2020,22,155812209
2020,21,150808956
2020,21,155812235
2020,21,150808964
2020,21,150808968
2020,21,150808967
2020,21,155812305
2020,21,155812306
2020,21,155812373
2020,21,152598293
2020,21,152598295
2020,21,152598371
2020,22,152598370
2020,21,150451431
2020,21,152598377
2020,21,152598376
2020,21,152598383
2020,21,152598389
2020,21,152598392
2020,21,152598393
2020,21,152598402
2020,21,152598401
2020,21,152598419
2020,21,152598420
2020,21,151865239
2020,21,150732360
2020,21,150732373
2020,21,150732374
2020,21,150732375
2020,21,150732376
2020,21,150732379
2020,21,150732380
2020,21,150732382
2020,21,150732384
2020,21,150732386
2020,21,150732387
2020,21,150732390
2020,21,150732413
2020,21,150751967
2020,21,150751327
2020,21,150751328
2020,21,150751330
2020,21,150751678
2020,21,150751679
2020,21,150751789
2020,21,150751886
2020,22,150751936
2020,21,150751968
2020,21,150751975
2020,21,150751981
2020,21,150751984
2020,21,150752066
2020,21,150752070
2020,21,148285715
2020,21,150629918
2020,21,150629927
2020,21,150629950
2020,21,150629951
2020,22,150629956
2020,21,150629957
2020,21,144938942
2020,21,144938943
2020,21,144938953
2020,21,144938956
2020,21,144938959
2020,21,144938962
2020,21,144938961
2020,21,147568307
2020,21,147568308
2020,21,147568309
2020,21,147568423
2020,21,147568429
2020,21,147568440
2020,21,147568737
2020,21,147568746
2020,21,147568800
2020,21,147568801
2020,21,147969456
2020,21,147969519
2020,21,147969522
2020,21,147969545
2020,21,147969551
2020,21,147969555
2020,21,147969558
2020,21,147969587
2020,21,147969586
2020,21,147969617
2020,21,147969619
2020,21,147969677
2020,21,147969678
2020,21,147969679
2020,21,147969680
2020,21,147969682
2020,21,147969684
2020,21,147969685
2020,21,147969696
2020,21,147969697
2020,21,150626227
2020,21,150626228
2020,21,150633193
2020,21,150630806
2020,21,150630809
2020,21,150630812
2020,21,150631411
2020,21,150633200
2020,21,150633207
2020,21,150691974
2020,22,150633396
2020,22,150633397
2020,21,150662334
2020,21,150662904
2020,21,150662896
2020,21,150663013
2020,21,150665923
2020,21,150665928
2020,21,150692028
2020,21,150692032
2020,21,150751542
2020,21,150751544
2020,21,148237109
2020,21,148237112
2020,21,148237118
2020,21,148237119
2020,21,148237180
2020,21,155796500
2020,21,148237594
2020,21,155796860
2020,21,155796938
2020,21,155796937
2020,21,155796977
2020,21,148244683
2020,21,155796982
2020,21,155796987
2020,21,155796989
2020,21,155796990
2020,21,155796999
2020,21,155797000
2020,21,155797001
2020,21,155797002
2020,21,155797030
2020,21,155797031
2020,21,151416004
2020,21,151416006
2020,21,151416008
2020,21,160648389
2020,21,153140465
2020,21,150810135
2020,21,150810138
2020,21,153140473
2020,21,150810219
2020,21,150810231
2020,21,150829967
2020,21,150829968
2020,21,150829969
2020,21,150830002
2020,21,150830003
2020,21,150830042
2020,21,150830049
2020,21,150830059
2020,21,150830071
2020,21,150830076
2020,21,150830080
2020,21,150830088
2020,21,150830096
2020,21,150830115
2020,21,153771192
2020,21,153771193
2020,21,153771544
2020,21,153771288
2020,21,153771391
2020,21,153771867
2020,21,153771870
2020,21,161086177
2020,21,161086178
2020,21,153771872
2020,21,153771874
2020,21,153771873
2020,21,161086185
2020,21,161086184
2020,21,150830220
2020,21,150830224
2020,22,150830240
2020,21,150821151
2020,21,150829939
2020,21,150829985
2020,21,150829992
2020,21,150829996
2020,22,150830000
2020,21,150830108
2020,21,150830234
2020,21,150830236
2020,21,150830235
2020,21,150633071
2020,21,150633072
2020,21,150662403
2020,21,150662404
2020,21,150662776
