"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
94662020,9466,2020,"MNMHP0100","MNMHP0100","","N","N",,"I","STATE PATROL: OAKDALE","DPS-SP DISTRICT 2400","State Patrol:","Oakdale","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",70,0,70,7,4,11,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","RAMSEY","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
94672020,9467,2020,"MNMHP0200","MNMHP0200","","N","N",,"I","STATE PATROL: ROCHESTER","DPS-SP DISTRICT 2100 ROCHESTER","State Patrol:","Rochester","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",49,10,59,4,10,14,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","OLMSTED","Rochester, MN","Y","Y","Y"
94682020,9468,2020,"MNMHP0300","MNMHP0300","","N","N",,"I","STATE PATROL: MARSHALL","DPS-SP DISTRICT 2300 MARSHALL","State Patrol:","Marshall","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",27,0,27,3,1,4,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","LYON","Non-MSA","Y","Y","Y"
94692020,9469,2020,"MNMHP0400","MNMHP0400","","N","N",,"I","STATE PATROL: GOLDEN VLY","DPS-SP GOLDEN VALLEY DIST 2500","State Patrol:","Golden Valley","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",71,1,72,16,2,18,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","HENNEPIN","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
94702020,9470,2020,"MNMHP0600","MNMHP0600","","N","N",,"I","STATE PATROL: ST. CLOUD","DPS-SP DISTRICT 2600 ST CLOUD","State Patrol:","St. Cloud","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",48,0,48,3,4,7,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
94712020,9471,2020,"MNMHP0700","MNMHP0700","","N","N",,"I","STATE PATROL: BRAINERD","DPS-SP DISTRICT 2800 BRAINERD","State Patrol:","Brainerd","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",31,1,32,3,2,5,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","CROW WING","Non-MSA","Y","Y","Y"
94722020,9472,2020,"MNMHP0800","MNMHP0800","","N","N",,"I","STATE PATROL: DETRT LKS","DPS-SP DISTRICT 2900 DETROIT LAKES","State Patrol:","Detroit Lakes","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",37,0,37,0,1,1,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","BECKER","Non-MSA","Y","Y","Y"
94732020,9473,2020,"MNMHP0900","MNMHP0900","","N","N",,"I","STATE PATROL: THF RVR FL","DPS-SP DISTRICT 3200 THIEF RIVER FALLS","State Patrol:","Thief River Falls","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",23,0,23,3,2,5,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","PENNINGTON","Non-MSA","Y","Y","Y"
94742020,9474,2020,"MNMHP1000","MNMHP1000","","N","N",,"I","STATE PATROL: VIRGINIA","DPS-SP DISTRICT 3100 VIRGINIA","State Patrol:","Virginia","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",18,0,18,4,2,6,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
94752020,9475,2020,"MNMHP1100","MNMHP1100","","N","N",,"I","STATE PATROL: DULUTH","DPS-SP DISTRICT 2700 DULUTH","State Patrol:","Duluth","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",33,0,33,3,2,5,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
94762020,9476,2020,"MNMHP1200","MNMHP1200","","N","N",,"I","STATE PATROL: MANKATO","DPS-SP DISTRICT 2200 MANKATO","State Patrol:","Mankato","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",28,0,28,3,2,5,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","BLUE EARTH","Mankato, MN","Y","Y","Y"
94772020,9477,2020,"MNMHP1300","MNMHP1300","","N","N",,"I","CAPITOL SECURITY, ST PAUL","DPS-SP CAPITOL SECURITY ST PAUL","Capitol Security","St. Paul","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","Other State Agency",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",18,53,71,2,10,12,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","RAMSEY","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
231792020,23179,2020,"MNDI07000","MNDI07000","","N","N",,"I","FOND DU LAC TRIBAL","FOND DU LAC TRIBAL","Fond du Lac Tribal","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","Tribal",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",15,0,15,2,2,4,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","","Duluth, MN-WI","Y","Y","Y"
232302020,23230,2020,"MN0300300","MN0300300","","N","N",,"I","ISANTI","ISANTI","Isanti","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",6219,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,0,1,1,0,0,01-JUN-16,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","ISANTI","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
232512020,23251,2020,"MN0071000","MN0071000","","N","N",,"I","MADISON LAKE","MADISON LAKE","Madison Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1192,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-JUN-18,01-JUN-18,01-JUN-18,"N","BLUE EARTH","Mankato, MN","Y","Y","Y"
232962020,23296,2020,"MN0560200","MN0560200","","N","N",,"I","PELICAN RAPIDS","PELICAN RAPIDS","Pelican Rapids","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2563,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
255612020,25561,2020,"MN0480300","MN0480300","","N","N",,"I","ISLE","","Isle","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",801,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JUN-16,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","MILLE LACS","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
255822020,25582,2020,"MN0310700","MN0310700","","N","N",,"I","DEER RIVER","","Deer River","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",929,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256102020,25610,2020,"MN0310400","MN0310400","","N","N",,"I","KEEWATIN","","Keewatin","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1008,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256152020,25615,2020,"MN0720200","MN0720200","","N","N",,"I","GAYLORD","","Gaylord","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2196,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JUN-16,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","SIBLEY","Non-MSA","Y","Y","Y"
256192020,25619,2020,"MN0480400","MN0480400","","N","N",,"I","ONAMIA","","Onamia","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",862,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JUN-16,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","MILLE LACS","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
256332020,25633,2020,"MN0610200","MN0610200","","N","N",,"I","STARBUCK","","Starbuck","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1267,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,2,0,2,0,0,01-JUN-16,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,01-AUG-20,"N","POPE","Non-MSA","Y","Y","Y"
256352020,25635,2020,"MN0694400","MN0694400","","N","N",,"I","EAST RANGE","","East Range","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3558,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,1,0,1,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
256482020,25648,2020,"MN0180300","MN0180300","","N","N",,"I","BREEZY POINT","","Breezy Point","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2424,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
256492020,25649,2020,"MN0310100","MN0310100","","N","N",,"I","BOVEY","","Bovey","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",782,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-MAR-20,01-MAR-20,01-FEB-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256582020,25658,2020,"MN0181100","MN0181100","","N","N",,"I","PEQUOT LAKES","","Pequot Lakes","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2315,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,2,1,3,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
256692020,25669,2020,"MN0310200","MN0310200","","N","N",,"I","COLERAINE","","Coleraine","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1972,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-JUN-19,"N","ITASCA","Non-MSA","Y","Y","Y"
257092020,25709,2020,"MN0230400","MN0230400","","N","N",,"I","PRESTON","","Preston","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1285,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","FILLMORE","Rochester, MN","Y","Y","Y"
257102020,25710,2020,"MN0010100","MN0010100","","N","N",,"I","AITKIN","","Aitkin","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1969,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","AITKIN","Non-MSA","Y","Y","Y"
257112020,25711,2020,"MN0701000","MN0701000","","N","N",,"I","ELKO NEW MARKET","","Elko New Market","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4855,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
257122020,25712,2020,"MN0650700","MN0650700","","N","N",,"I","DANUBE","","Danube","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",453,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
257152020,25715,2020,"MNCON0000","MNCON0000","","N","N",,"I","DEPT NAT RES ENF DIV","","Department of Natural Resources Enforcement Division","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","Other State Agency",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JUN-16,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","","Non-MSA","Y","Y","Y"
257172020,25717,2020,"MN0692100","MN0692100","","N","N",,"I","BREITUNG TOWNSHIP","","Breitung Township","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",611,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-APR-20,01-APR-20,01-APR-20,01-APR-20,01-APR-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
257202020,25720,2020,"MN0650200","MN0650200","","N","N",,"I","HECTOR","","Hector","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1039,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
257212020,25721,2020,"MN0110700","MN0110700","","N","N",,"I","PILLAGER","","Pillager","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",485,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257222020,25722,2020,"MN0340200","MN0340200","","N","N",,"I","ATWATER","","Atwater","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1117,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","KANDIYOHI","Non-MSA","Y","Y","Y"
257272020,25727,2020,"MN0650100","MN0650100","","N","N",,"I","FAIRFAX","","Fairfax","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1120,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
257352020,25735,2020,"MN0800400","MN0800400","","N","N",,"I","MENAHGA","","Menahga","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1302,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","WADENA","Non-MSA","Y","Y","Y"
257382020,25738,2020,"MN0720100","MN0720100","","N","N",,"I","ARLINGTON","","Arlington","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2136,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,2,1,3,0,0,01-JUN-16,01-SEP-20,01-SEP-20,01-OCT-20,01-OCT-20,01-OCT-20,"N","SIBLEY","Non-MSA","Y","Y","Y"
257402020,25740,2020,"MN0420300","MN0420300","","N","N",,"I","MINNEOTA","","Minneota","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1352,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-FEB-19,01-JUN-19,"N","LYON","Non-MSA","Y","Y","Y"
257412020,25741,2020,"MN0650400","MN0650400","","N","N",,"I","RENVILLE","","Renville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1178,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
257422020,25742,2020,"MN0180400","MN0180400","","N","N",,"I","CROSSLAKE","","Crosslake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2378,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,0,0,0,0,01-JUN-16,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,01-JAN-20,"N","CROW WING","Non-MSA","Y","Y","Y"
257442020,25744,2020,"MN0140100","MN0140100","","N","N",,"I","BARNESVILLE","","Barnesville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2606,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","CLAY","Fargo, ND-MN","Y","Y","Y"
257462020,25746,2020,"MN0140300","MN0140300","","N","N",,"I","HAWLEY","","Hawley","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2213,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-MAY-20,"N","CLAY","Fargo, ND-MN","Y","Y","Y"
257512020,25751,2020,"MN0010400","MN0010400","","N","N",,"I","HILL CITY","","Hill City","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",580,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-JUN-19,"N","AITKIN","Non-MSA","Y","Y","Y"
257542020,25754,2020,"MN0110800","MN0110800","","N","N",,"I","LAKE SHORE","","Lake Shore","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1064,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","CASS","Non-MSA","Y","Y","Y"
257552020,25755,2020,"MN0110200","MN0110200","","N","N",,"I","WALKER","","Walker","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",932,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257572020,25757,2020,"MN0470200","MN0470200","","N","N",,"I","EDEN VALLEY","","Eden Valley","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1039,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-APR-20,01-APR-20,01-APR-20,01-APR-20,01-APR-20,"N","STEARNS; MEEKER","St. Cloud, MN","Y","Y","Y"
