data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,16,134279346,1.000,11,9592602
2021,5,134284477,1.000,11,9899265
2021,17,138879264,1.000,11,11265313
2021,5,135118503,1.200,1,9675324
2021,12,135118504,1.000,11,9752349
2021,5,135313979,1.000,11,9904551
2021,12,137784714,1.000,11,11091940
2021,12,137784714,1.000,9,11091941
2021,5,137784714,1.000,9,11091942
2021,5,135947932,0.200,1,10391220
2021,12,136464806,0.100,1,9314186
2021,12,137784715,1.000,9,11091943
2021,5,136704956,1.000,11,1953503
2021,16,136827881,2.000,9,6765656
2021,12,137539530,1.000,9,11049820
2021,5,137539530,1.000,9,11049821
2021,5,137719594,0.300,1,11079394
2021,12,137719599,1.000,9,11079395
2021,12,137719602,3.000,9,11079396
2021,12,138246245,6.700,1,11167633
2021,12,138246248,0.600,1,11167634
2021,12,146589200,1.160,1,12410622
2021,12,138879268,1.000,9,11265314
2021,5,138879268,1.000,9,11265315
2021,5,138879643,3.700,1,11265371
2021,12,138879643,0.500,1,11265372
2021,16,138879643,11.000,9,11265373
2021,12,138879645,0.600,1,11265374
2021,12,139157610,1.000,9,11320075
2021,12,139304924,0.800,1,11346033
2021,5,139304924,1.000,11,11346034
2021,12,142531772,7.000,1,11838239
2021,12,139304931,2.000,9,11346035
2021,12,139304931,1.000,1,11346036
2021,2,139304932,1.000,9,11346038
2021,12,140168360,1.000,11,11489787
2021,16,140398765,1.000,9,11525796
2021,16,141034566,2.000,9,11624277
2021,12,141170860,1.000,9,11637596
2021,12,141430856,1.100,1,11675057
2021,2,141739488,1.000,11,11724391
2021,11,143126547,1.000,9,11925227
2021,5,141739491,1.000,11,11724392
2021,12,136275649,0.500,1,7027122
2021,5,136275649,7.500,1,7027123
2021,5,135947599,3.700,1,10333946
2021,12,136275712,4.000,1,6953465
2021,5,142233308,5.000,1,11795642
2021,5,136583318,19.800,1,6858216
2021,5,142050477,1.000,11,11767874
2021,5,142163066,3.400,1,11786533
2021,12,137567973,1.600,1,11055649
2021,12,137567922,1.800,1,11055645
2021,5,137502236,18.000,1,11042908
2021,12,137628455,4.800,1,11067260
2021,12,137628577,0.300,1,11067280
2021,11,138182231,1.000,3,11157330
2021,5,142195923,5.500,1,11790380
2021,5,139155441,4.000,1,11319822
2021,16,139155441,1.000,9,11319823
2021,5,138273937,14.800,1,11174195
2021,12,142195945,1.000,9,11790381
2021,5,138260995,11.600,1,11171057
2021,12,148688449,0.300,1,12701752
2021,5,148688449,3.500,1,12701753
2021,12,143824761,1.100,1,12031706
2021,12,148688450,2.000,1,12701754
2021,5,148688450,5.700,1,12701755
2021,5,139018782,7.000,1,11293967
2021,12,139158421,0.600,1,11320210
2021,12,142531782,1.000,1,11838240
2021,12,140333026,27.800,1,11516813
2021,5,140333118,330.500,1,11516828
2021,12,142233318,0.400,1,11795643
2021,12,142151231,76.000,1,11785086
2021,5,140367685,3.700,1,11522354
2021,17,142775205,2.000,9,11874457
2021,12,141034217,1.000,1,11624224
2021,5,142233330,1.300,1,11795644
2021,12,142695015,2.000,9,11860613
2021,12,143158216,4.000,9,11929561
2021,8,143158216,1.000,9,11929562
2021,12,143158217,2.000,9,11929563
2021,5,143158222,22.500,1,11929564
2021,5,143158223,4.000,1,11929565
2021,5,147155470,6.900,1,12489683
2021,5,141457686,12.600,1,11679716
2021,5,144459476,1.200,1,12117614
2021,12,144089933,0.250,1,12071588
2021,5,144089933,24.200,1,12071589
2021,5,144459484,8.700,1,12117615
2021,5,144580256,3.100,1,12132724
2021,5,145296663,10.700,1,12235796
2021,12,146131337,2.000,9,12352762
2021,8,146131337,7.000,9,12352763
2021,5,141888976,11.600,1,11742146
2021,5,142233342,6.100,1,11795646
2021,5,141493556,10.000,1,11684476
2021,12,141434861,0.050,1,11675690
2021,5,141434861,0.010,1,11675691
2021,5,135313695,20.400,1,8919837
2021,12,135313695,0.100,1,8919838
2021,5,142151156,2.800,1,11785075
2021,5,142233353,114.800,1,11795647
2021,8,142233353,40.000,9,11795648
2021,12,135314933,1.000,11,3229085
2021,12,135314933,0.400,1,3229086
2021,12,142608643,59.200,1,11852246
2021,5,142151158,1.000,9,11785077
2021,12,135315225,0.600,1,10249179
2021,8,143652159,15.500,9,12003773
2021,12,141434862,7.801,1,11675692
2021,5,141434863,0.600,1,11675693
2021,5,141434864,3.600,1,11675694
2021,12,142151239,4.600,1,11785088
2021,12,141434866,1.400,1,11675695
2021,5,141434867,4.000,1,11675696
2021,2,141434868,1.000,1,11675697
2021,5,141434869,1.600,1,11675698
2021,4,141434344,1.000,11,11675610
2021,12,142532326,1.500,1,11838373
2021,12,141434345,0.001,1,11675611
2021,16,141434872,4.000,9,11675699
2021,5,137586457,2.000,1,11059802
2021,5,137628602,2.000,1,11067286
2021,5,137586459,4.400,1,11059803
2021,5,137586462,0.500,1,11059804
2021,12,137586463,17.000,1,11059805
2021,16,137586463,2.000,9,11059806
2021,12,137765524,2.000,9,11088749
2021,5,137765524,1.000,9,11088750
2021,5,137765524,1.400,1,11088751
2021,4,148689981,0.001,1,12701953
2021,5,148689981,0.001,1,12701954
2021,4,138206647,0.001,1,11160473
2021,12,138206648,3.200,1,11160474
2021,12,138206649,0.010,1,11160475
2021,5,138206651,3.600,1,11160476
2021,12,138206651,2.600,1,11160477
2021,12,139158986,0.600,8,11320285
2021,5,139158988,1.200,1,11320286
2021,12,139158989,0.001,1,11320287
2021,5,139158989,2.801,1,11320288
2021,5,139158990,1.000,1,11320289
2021,12,139158991,1.000,11,11320290
2021,5,139158991,1.000,11,11320291
2021,5,139158992,0.010,1,11320293
2021,16,139158993,1.000,9,11320294
2021,12,139158995,0.020,1,11320295
2021,5,139158998,10.800,1,11320296
2021,16,142690789,1.000,1,11859907
2021,5,142532339,0.600,1,11838383
2021,5,142153831,16.400,1,11785608
2021,12,139495757,0.001,1,11377793
2021,5,139778143,1.000,11,11421841
2021,16,139778143,1.000,9,11421842
2021,5,142532350,0.300,1,11838385
2021,12,139501313,2.000,1,11378885
2021,12,140310747,0.001,1,11513630
2021,5,140310747,1.400,1,11513631
2021,12,140310748,0.010,1,11513632
2021,12,140310749,0.001,1,11513633
2021,5,140310749,0.001,1,11513634
2021,12,140542058,0.020,1,11549803
2021,12,140542059,0.402,1,11549804
2021,5,140542059,0.001,1,11549805
2021,5,140542060,5.000,1,11549806
2021,12,142532353,0.500,1,11838386
2021,15,141369084,0.010,8,11666117
2021,12,141369085,0.500,1,11666118
2021,5,141369087,29.400,1,11666119
2021,5,145294316,1.000,1,12235502
2021,12,141369089,0.001,1,11666120
2021,12,141369092,1.001,1,11666121
2021,16,141369092,2.000,9,11666122
2021,5,141369159,15.400,1,11666136
2021,12,141369159,0.001,1,11666137
2021,15,141369159,169.000,9,11666138
2021,12,141369161,1.000,9,11666139
2021,5,141369161,2.800,1,11666140
2021,5,141369163,0.001,1,11666141
2021,12,141369164,0.001,1,11666142
2021,5,142150593,1.000,1,11784979
2021,5,142150594,23.200,1,11784980
2021,12,142151465,0.002,1,11785117
2021,5,142151470,0.100,1,11785119
2021,12,142151475,1.000,11,11785120
2021,5,142691103,5.800,1,11859988
2021,5,144397443,2.700,1,12108391
2021,5,144397444,3.900,1,12108392
2021,12,142151475,1.000,1,11785121
2021,12,142151476,0.001,1,11785122
2021,5,142151477,3.600,1,11785123
2021,12,142151478,2.000,9,11785124
2021,5,142151478,14.000,1,11785125
2021,5,144546350,1.000,9,12128650
2021,12,143629235,0.800,1,12000037
2021,12,144397453,28.400,1,12108395
2021,12,144090560,3.200,1,12071673
2021,12,144090561,0.020,1,12071674
2021,5,142926646,0.001,1,11895827
2021,5,144397455,325.300,1,12108396
2021,12,142926663,1.000,11,11895828
2021,8,144397456,5.500,9,12108397
2021,12,145294547,19.300,1,12235527
2021,4,144090598,18.900,1,12071675
2021,4,144090599,0.001,1,12071676
2021,12,144090599,0.600,1,12071677
2021,12,144090416,1.000,9,12071643
2021,5,145225109,8.400,1,12223731
2021,12,143158294,5.600,1,11929568
2021,5,143158294,3.800,1,11929569
2021,12,144090417,10.610,1,12071644
2021,5,144090417,3.200,1,12071645
2021,5,145127890,1.200,1,12207568
2021,12,145916307,225.400,1,12323989
2021,5,144090493,2.200,1,12071653
2021,5,144090496,2.000,1,12071654
2021,12,145129038,0.010,1,12207708
2021,5,145129039,1.000,1,12207709
2021,12,145129042,0.401,1,12207710
2021,5,145916262,9.900,1,12323982
2021,5,145129042,0.001,1,12207711
2021,12,145129046,0.001,1,12207712
2021,5,146760242,0.001,1,12436802
2021,12,145916315,2.000,1,12323990
2021,5,145817418,6.000,1,12315156
2021,12,138805664,1.460,1,11255906
2021,5,145817466,10.600,1,12315168
2021,5,145817491,3.200,1,12315172
2021,12,134362598,7.000,1,9564641
2021,12,134107155,1.000,1,9688164
2021,16,134188535,1.000,1,9483364
2021,12,135512093,2.000,1,10239455
2021,5,135519973,0.000,1,10251006
2021,5,137577921,1.000,1,11057852
2021,5,137582865,0.000,1,11058882
2021,5,138839107,0.000,1,11263152
2021,12,139201536,6.000,1,11327740
2021,12,139895080,0.000,1,11441088
2021,12,139925184,0.000,8,11446625
2021,12,140332702,1.000,1,11516769
2021,5,142058741,7.000,1,11769573
2021,12,142292776,0.000,1,11801802
2021,5,144580120,0.100,1,12132690
2021,5,145348267,3.990,1,12241573
2021,5,135372266,1.000,1,3385352
2021,5,135313981,1.000,1,9902983
2021,5,136147133,13.000,1,6774272
2021,12,138019146,3.000,1,11134387
2021,12,139202874,1.000,1,11327926
2021,12,139851558,1.000,1,11432604
2021,12,140438784,2.000,1,11531208
2021,12,141889988,1.000,1,11742341
2021,5,141086165,0.000,1,11630390
2021,16,143547386,1.000,9,11993870
2021,5,145226561,83.510,1,12224016
2021,5,144152507,1.000,1,12078607
2021,12,146084814,11.870,1,12346242
2021,12,135313983,1.000,9,9904552
2021,8,136586144,89.000,9,9615981
2021,5,136586144,1.000,9,9615982
2021,12,137685825,0.400,1,11072866
2021,12,139202875,5.000,1,11327927
2021,5,139202875,6.000,1,11327928
2021,2,139202876,11.700,1,11327929
2021,4,139202876,63.890,1,11327930
2021,5,139202876,10.000,1,11327931
2021,8,140291815,1.000,9,11511536
2021,12,145830801,1.000,9,12316978
2021,12,144459485,2.250,1,12117616
2021,8,137685840,0.520,1,11072867
2021,5,137414981,9.050,1,11028800
2021,12,137414981,8.000,9,11028801
2021,12,139923223,1.000,9,11446369
2021,5,134628760,2.450,1,9694292
2021,12,135517751,0.480,1,6920126
2021,2,136459245,14.100,1,6858066
2021,2,134860476,1.000,9,6431300
2021,2,134860476,5.240,1,6431301
2021,5,134860476,282.020,1,6431302
2021,5,134277855,11.310,1,10855684
2021,8,134277857,6.300,1,10852521
2021,5,136459249,29.690,1,9675564
2021,5,134633193,0.570,1,9515352
2021,12,134628827,5.270,1,10055254
2021,17,134860493,9.160,1,9647262
2021,5,142234173,43.400,1,11795698
2021,12,137414994,0.600,1,11028803
2021,5,142234185,1.900,1,11795699
2021,5,135055010,1.000,9,9806618
2021,12,142056692,4.640,1,11768885
2021,12,135313995,1.000,9,10078586
2021,5,136459254,0.480,1,9549194
2021,16,135314008,0.005,1,9908598
2021,12,135314008,1.870,1,9908599
2021,4,135314008,0.580,1,9908600
2021,12,135315236,1.000,9,10147345
2021,5,135315246,29.780,1,10150453
2021,5,137502238,1.000,9,11042910
2021,5,137502239,1.000,9,11042911
2021,8,138806943,8.000,9,11256161
2021,12,138806943,1.000,9,11256162
2021,5,142234198,4.000,1,11795700
2021,2,145224317,2.250,1,12223617
2021,5,135537981,6.450,1,6955375
2021,13,135314030,3.500,9,10084632
2021,12,149118375,4.880,1,12759573
2021,17,135315426,4.000,9,10272280
2021,5,135315426,3.000,9,10272281
2021,5,149118375,1.000,1,12759574
2021,2,138806108,2.600,1,11255989
2021,2,137586008,0.470,1,11059706
2021,5,137586008,0.060,1,11059707
2021,12,136459475,0.500,1,7900323
2021,5,136461225,1.550,1,10362261
2021,12,135315627,1.000,9,9503703
2021,4,135315627,1.000,9,9503704
2021,12,138805748,1.000,9,11255922
2021,12,141369201,3.900,1,11666146
2021,12,135546656,99.600,1,7009042
2021,5,136459479,0.450,1,7038631
2021,5,135315664,1.000,9,10208932
2021,12,135315664,1.000,9,10208933
2021,5,135956261,12.000,1,6919526
2021,12,135314148,1.000,9,10069962
2021,5,139000788,2.480,1,11290563
2021,8,138805755,5.000,9,11255925
2021,12,137502245,1.000,9,11042914
2021,5,136459481,5.430,1,7885873
2021,15,135315696,1.000,9,10202595
2021,12,136571259,2.000,1,6769757
2021,1,136575051,1.000,9,6991529
2021,12,147557073,2.680,1,12545365
2021,4,147557073,0.740,1,12545366
2021,5,136146576,1.250,1,6776678
2021,5,142292795,1.000,9,11801814
2021,17,136571286,1.000,9,10132284
2021,5,136575086,3.110,1,6881415
2021,12,136575086,1.000,11,6881416
2021,12,136571287,1.000,3,10170216
2021,5,139218296,41.300,9,11329839
2021,5,139218296,40.300,1,11329840
2021,5,142234218,5.190,1,11795702
2021,5,142234222,4.300,1,11795704
2021,12,137415029,29.800,1,11028811
2021,5,142234227,1.000,9,11795705
2021,5,137415035,25.700,1,11028812
2021,4,136708357,1.000,9,6762152
2021,5,136585486,3.330,1,10373552
2021,5,136575128,1.000,9,7092984
2021,17,136575128,1.000,9,7092985
2021,5,137415036,3.000,1,11028813
2021,5,136568947,1.000,9,7041249
2021,5,136570700,1.000,9,10345063
2021,5,137502323,1.000,9,11042922
2021,5,137502334,1.000,9,11042923
2021,5,137415044,14.370,1,11028814
2021,12,137722972,1.000,9,11080011
2021,12,139923257,1.000,9,11446378
2021,12,141369207,0.760,1,11666147
2021,12,136571315,1.000,9,6782786
2021,5,136571315,1.000,9,6782787
2021,12,137415053,8.730,1,11028816
2021,5,137415053,8.170,1,11028817
2021,5,136959236,5.800,1,5808330
2021,12,136575150,1.000,9,6969046
2021,12,136575152,1.000,9,6969047
2021,5,147557144,1.000,9,12545372
2021,12,137722973,1.000,9,11080012
2021,5,138805780,3.850,1,11255926
2021,8,137502413,1.000,9,11042934
2021,5,137502413,2.000,9,11042935
2021,5,145145628,137.700,1,12209442
2021,5,137502415,1.000,9,11042936
2021,5,142234262,1.690,1,11795707
2021,4,136575162,1.000,9,7089601
2021,11,137586026,1.000,9,11059709
2021,2,137415059,1.000,9,11028820
2021,12,137586031,2.000,9,11059710
2021,5,137586031,5.000,1,11059711
2021,17,142954793,1.000,9,11900050
2021,5,137502687,1.000,9,11042994
2021,5,137722976,27.880,1,11080013
2021,8,146324404,3.000,9,12380209
2021,12,145145629,1.000,9,12209443
2021,5,147999735,262.890,1,12606618
2021,5,137586220,38.360,1,11059751
2021,5,137722979,0.850,1,11080014
2021,16,137722981,7.000,9,11080015
2021,8,148475027,1.000,9,12675384
2021,17,148475027,1.000,9,12675385
2021,5,137722982,48.590,1,11080016
2021,12,138805854,1.000,9,11255933
2021,5,137586223,0.730,1,11059752
2021,4,147999738,2.480,1,12606619
2021,12,147999738,2.070,1,12606620
2021,12,138805856,1.410,1,11255934
2021,5,137686017,3.000,9,11072871
2021,1,137686021,1.000,9,11072872
2021,2,138805856,1.180,1,11255935
2021,5,139218480,1.000,9,11329843
2021,12,138805864,4.650,1,11255937
2021,5,137722992,1.000,9,11080022
2021,8,141433863,1.000,9,11675525
2021,16,139923279,65.000,9,11446386
2021,12,137686155,1.620,1,11072873
2021,5,137686184,1.500,1,11072875
2021,17,137686296,1.000,9,11072876
2021,17,137686418,1.000,9,11072877
2021,12,137686442,1.000,1,11072878
2021,5,137686491,1.000,9,11072879
2021,8,139923279,2.000,9,11446387
2021,5,137586239,1.000,9,11059754
2021,5,137722994,0.200,1,11080023
2021,12,137722995,10.100,1,11080024
2021,8,138805870,6.150,1,11255938
2021,5,139923293,6.280,1,11446390
2021,8,137622308,2.000,9,11065930
2021,12,137894638,33.500,1,11109176
2021,5,138805879,6.800,1,11255939
2021,5,145224318,1.000,9,12223618
2021,17,142954841,1.000,9,11900056
2021,7,143816571,1.000,9,12030240
2021,5,142234290,10.080,1,11795708
2021,12,147999752,35.000,1,12606621
2021,5,147999752,35.000,1,12606622
2021,4,147999752,7.000,5,12606623
2021,5,137686675,1.000,9,11072881
2021,9,137686702,3.000,9,11072884
2021,12,137687867,1.460,1,11072929
2021,12,138805901,1.000,9,11255941
2021,8,142234296,10.000,9,11795709
2021,5,142234296,8.000,1,11795710
2021,12,139218537,1.000,9,11329848
2021,12,138806116,3.500,1,11255991
2021,12,138374185,1.000,9,11194159
2021,5,138374185,1.000,9,11194160
2021,12,138374186,0.530,1,11194161
2021,16,138374186,1.000,9,11194162
2021,12,138374188,1.000,9,11194163
2021,17,147999756,2.000,1,12606624
2021,5,138805908,14.000,1,11255943
2021,12,143815779,12.000,1,12030004
2021,5,143816572,1.000,9,12030241
2021,5,142954884,3.230,1,11900060
2021,8,142954884,20.000,9,11900061
2021,8,140410297,1.000,9,11527514
2021,12,140410297,1.000,9,11527515
2021,8,138483493,47.000,9,11207167
2021,12,138261033,1.000,9,11171099
2021,12,138374558,30.000,9,11194219
2021,4,138374558,50.000,9,11194220
2021,5,138374558,7.000,1,11194221
2021,5,138805921,1.000,9,11255945
2021,12,139202929,2.000,9,11327933
2021,16,139202929,1.000,9,11327934
2021,12,139202930,130.000,1,11327935
2021,5,138272323,1.000,9,11173925
2021,5,138784836,18.850,1,11249591
2021,12,139218655,1.000,9,11329849
2021,8,139923362,2.000,9,11446409
2021,12,138785012,0.390,1,11249606
2021,4,139202980,1.000,1,11327936
2021,8,139923367,8.000,9,11446410
2021,12,139202992,1.000,9,11327937
2021,5,139923367,1.000,9,11446411
2021,2,139218734,1.000,9,11329852
2021,17,139218764,0.520,1,11329853
2021,12,139218780,60.260,1,11329854
2021,5,139218794,24.000,1,11329855
2021,8,139218794,12.000,9,11329856
2021,5,138806133,1.000,9,11255993
2021,12,138806134,6.580,1,11255994
2021,12,141369212,0.680,1,11666149
2021,12,148232225,1.000,9,12641691
2021,12,139203073,2.000,9,11327938
2021,4,139220151,1.400,1,11329884
2021,17,139220170,8.100,1,11329885
2021,12,139220170,0.260,1,11329886
2021,11,140410399,2.000,1,11527523
2021,5,139322205,8.900,1,11349137
2021,5,148688457,30.310,1,12701757
2021,5,140410432,1.290,1,11527525
2021,12,140291725,1.000,9,11511522
2021,17,140291847,1.400,1,11511537
2021,4,140291856,0.400,1,11511538
2021,5,139218878,0.250,3,11329859
2021,5,139923413,1.000,9,11446421
2021,5,139218891,1.000,9,11329860
2021,5,141369215,20.700,1,11666150
2021,12,140291905,1.000,9,11511539
2021,12,140291988,12.080,1,11511554
2021,2,142234365,0.640,1,11795711
2021,12,140292026,3.000,9,11511555
2021,17,140292026,1.000,9,11511556
2021,5,139923521,6.000,1,11446439
2021,5,139923603,69.090,1,11446452
2021,17,140292057,1.000,9,11511557
2021,12,139923603,22.860,1,11446453
2021,5,142056709,4.650,1,11768887
2021,12,142954978,1.610,1,11900073
2021,17,142954978,4.000,9,11900074
2021,12,139923634,22.020,1,11446457
2021,5,139360318,1.000,9,11356880
2021,5,139924335,1.600,1,11446523
2021,5,141369229,1.000,9,11666152
2021,5,140918451,6.300,1,11608682
2021,12,141184783,1.000,9,11639778
2021,8,141184800,1.000,9,11639779
2021,5,141184871,1.000,9,11639780
2021,16,141184881,9.000,9,11639781
2021,12,141184901,2.040,1,11639782
2021,5,141184901,1.000,1,11639783
2021,5,141184907,1.000,9,11639784
2021,12,141184931,1.000,9,11639785
2021,17,142054305,2.000,9,11768395
2021,8,142054305,2.000,9,11768396
2021,12,145145632,8.100,1,12209444
2021,13,140410485,1.000,9,11527529
2021,5,141185004,1.000,9,11639788
2021,17,142164009,1.000,1,11786588
2021,12,141369241,2.150,1,11666153
2021,5,141914999,0.710,1,11746736
2021,12,145919110,19.200,1,12324463
2021,12,142164021,2.000,9,11786589
2021,12,142234424,0.860,1,11795716
2021,12,143815789,1.000,9,12030005
2021,12,142164068,3.000,9,11786590
2021,8,142236175,20.000,9,11796064
2021,12,141369248,1.000,9,11666156
2021,16,141369251,2.000,9,11666157
2021,5,142164395,4.000,9,11786598
2021,17,141369972,0.670,1,11666325
2021,12,141369253,0.900,1,11666158
2021,5,141369976,1.890,1,11666326
2021,2,141369976,1.160,1,11666327
2021,2,142237528,1.860,1,11796296
2021,4,142164426,2.000,9,11786599
2021,12,142164488,1.000,9,11786600
2021,5,142164526,1.000,9,11786603
2021,5,142056725,15.000,1,11768888
2021,5,142056726,7.800,1,11768889
2021,5,141535609,34.100,1,11692176
2021,12,141370002,18.000,1,11666329
2021,2,142955057,0.600,1,11900085
2021,5,141184646,1.000,11,11639751
2021,5,141428472,102.720,1,11674642
2021,17,143041827,45.000,5,11914295
2021,5,143041827,1.000,1,11914296
2021,12,143041827,1.000,1,11914297
2021,8,148120021,1.000,9,12624151
2021,16,143098771,1.000,1,11921084
2021,12,143098771,1.000,1,11921085
2021,12,143041907,1.000,9,11914298
2021,8,143041908,1.000,9,11914299
2021,12,142056758,1.000,9,11768892
2021,12,144469826,17.000,1,12119056
2021,12,142955084,3.000,9,11900090
2021,5,142955096,1.000,9,11900093
2021,4,143041927,1.000,9,11914303
2021,12,145456017,1.000,9,12256546
2021,4,143041937,4.000,1,11914304
2021,12,143041967,1.000,9,11914305
2021,12,143042009,1.000,9,11914307
2021,12,143042021,299.550,1,11914308
2021,17,143042021,5.000,9,11914309
2021,12,143042028,6.000,9,11914310
2021,5,141794821,428.600,1,11731209
2021,5,142149027,1.000,9,11784706
2021,13,143061771,1.710,1,11916336
2021,17,143061771,1.660,1,11916337
2021,12,142955122,1.000,9,11900098
2021,13,142955128,3.000,9,11900100
2021,5,142955139,2.320,1,11900103
2021,12,142955148,1.500,1,11900104
2021,5,141915021,0.860,1,11746739
2021,12,142955154,0.400,1,11900106
2021,12,142956050,1.000,9,11900258
2021,5,142956050,4.000,1,11900259
2021,5,143815818,56.200,1,12030007
2021,12,143061815,1.000,9,11916338
2021,8,144878822,1.000,9,12179374
2021,5,147284700,1.000,9,12511599
2021,12,144459499,0.880,1,12117617
2021,12,144459528,4.500,1,12117618
2021,12,142956127,19.200,1,11900263
2021,5,143825104,3.270,1,12031750
2021,5,142958322,6.870,1,11900431
2021,12,142958336,1.000,9,11900434
2021,5,142956140,1.000,11,11900264
2021,2,142955262,0.360,1,11900119
2021,5,142958363,10.540,1,11900435
2021,5,147242286,1.000,9,12503644
2021,12,144459646,1.000,9,12117634
2021,5,144459653,1.000,9,12117635
2021,2,142958485,6.200,1,11900480
2021,5,142997740,12.000,1,11907337
2021,5,144459913,7.600,3,12117694
2021,5,142997741,1.000,9,11907338
2021,5,142958490,1.000,9,11900481
2021,5,142310342,19.470,1,11805652
2021,5,145791416,1.000,9,12310785
2021,11,145791416,3.000,9,12310786
2021,5,145220302,1.000,9,12223045
2021,8,145220302,2.000,9,12223046
2021,5,145220316,1.000,9,12223047
2021,12,145220316,1.000,9,12223048
2021,11,142958493,8.000,9,11900482
2021,2,142958496,0.980,1,11900483
2021,5,142583805,1.000,9,11849001
2021,17,142958501,1.000,9,11900484
2021,5,142958510,1.000,9,11900485
2021,5,144878996,1.000,9,12179385
2021,12,142958512,0.490,1,11900487
2021,5,143815861,0.820,1,12030008
2021,5,145220389,1.000,9,12223053
2021,16,145220389,8.500,9,12223054
2021,12,145220392,3.690,1,12223055
2021,5,142702504,136.790,1,11862524
2021,17,145220426,4.000,9,12223056
2021,17,144457582,6.060,1,12117281
2021,5,144457582,1.810,1,12117282
2021,5,142773830,18.350,1,11874247
2021,11,146132307,1.000,9,12352895
2021,5,142783510,92.650,1,11875797
2021,2,143815870,5.060,1,12030009
2021,5,143815871,57.730,1,12030010
2021,12,146132308,0.840,1,12352896
2021,12,145919116,16.480,1,12324464
2021,8,145919116,10.000,9,12324465
2021,9,145919116,3.000,9,12324466
2021,12,142941815,0.660,1,11898493
2021,12,147166630,2.400,1,12491413
2021,12,143815876,1.000,9,12030015
2021,5,146297435,1.000,9,12377119
2021,5,143005444,0.770,1,11908436
2021,5,143817105,1.000,9,12030387
2021,5,142997764,1.000,9,11907346
2021,8,146300128,5.000,9,12377238
2021,5,146300192,1.000,9,12377241
2021,12,146300360,1.000,9,12377245
2021,5,146300360,1.000,9,12377246
2021,17,146300363,4.000,9,12377247
2021,17,146300380,1.000,9,12377248
2021,5,143817106,8.820,1,12030388
2021,5,143126556,1.000,9,11925230
2021,8,143815884,10.000,9,12030016
2021,2,146300639,7.000,1,12377249
2021,17,146300701,6.000,9,12377251
2021,12,143817114,2.000,9,12030389
2021,8,143817119,5.670,1,12030390
2021,12,143817119,1.000,9,12030391
2021,11,149063035,7.000,9,12751859
2021,12,149063035,9.400,1,12751860
2021,5,144469837,1.000,9,12119057
2021,5,142292805,1.000,9,11801817
2021,5,142292808,2.000,9,11801818
2021,5,143817121,1.000,9,12030392
2021,17,143414079,15.460,1,11977120
2021,5,144879056,1.850,1,12179386
2021,1,145917180,1.000,9,12324116
2021,17,145917183,2.000,9,12324117
2021,5,145917183,2.180,1,12324118
2021,12,145456079,1.000,9,12256558
2021,8,144459958,1.000,9,12117696
2021,5,144459967,2.000,9,12117699
2021,5,145917194,514.870,1,12324119
2021,5,145917195,1.000,9,12324120
2021,8,145791417,4.000,9,12310787
2021,5,145791417,2.000,9,12310788
2021,5,148234422,1.000,9,12641775
2021,5,145919125,1.910,1,12324467
2021,5,143629444,1.000,9,12000052
2021,12,144879139,5.600,1,12179391
2021,12,144457590,0.880,1,12117285
2021,12,144879177,6.700,1,12179395
2021,5,144095580,6.470,1,12072408
2021,12,144879213,7.900,1,12179398
2021,2,147645477,2.400,1,12561115
2021,12,141185036,1.000,1,11639790
2021,12,146325343,0.004,1,12380367
2021,12,136583716,52.170,1,6908088
2021,17,136583716,0.680,1,6908089
2021,12,145913607,241.800,1,12323471
2021,5,145832379,24.000,9,12317245
2021,5,145832380,62.610,1,12317246
2021,5,145832380,103.000,9,12317247
2021,5,146325580,14.000,4,12380387
2021,5,144879220,1.000,9,12179399
2021,8,144469851,1.000,9,12119060
2021,5,144887854,1.000,9,12180679
2021,5,145919131,5.850,1,12324468
2021,5,144882910,0.790,1,12179852
2021,5,144882913,3.330,1,12179853
2021,5,144887857,1.000,9,12180680
2021,2,144882918,21.790,1,12179854
2021,5,145044938,9.600,9,12196046
2021,5,145044938,8.600,1,12196047
2021,12,144887861,2.890,1,12180681
2021,5,144887861,9.620,1,12180682
2021,5,146132312,121.700,1,12352898
2021,12,145456090,1.260,1,12256559
2021,5,145456090,1.000,9,12256560
2021,5,144887869,28.500,1,12180683
2021,5,144953317,0.160,1,12184721
2021,5,144953319,392.970,9,12184722
2021,5,144953319,391.970,1,12184723
2021,17,145919140,1.000,9,12324469
2021,2,145456334,35.600,1,12256621
2021,5,145919141,67.750,1,12324470
2021,5,145919142,7.790,1,12324471
2021,8,145919142,30.660,9,12324472
2021,8,145919142,0.660,1,12324473
2021,5,145916321,20.920,1,12323991
2021,5,145146515,4.370,1,12209631
2021,12,145456100,1.000,9,12256565
2021,12,145919154,0.900,1,12324474
2021,5,146132314,1.000,9,12352899
2021,5,146129509,155.200,1,12352496
2021,5,145456687,1.000,9,12256701
2021,5,145456688,1.000,9,12256702
2021,8,149063051,0.820,1,12751870
2021,12,146132318,6.000,9,12352901
2021,8,146132319,2.000,9,12352902
2021,5,145833667,1.000,9,12317487
2021,5,145919206,1.000,9,12324482
2021,5,147166576,9.470,1,12491401
2021,12,146132326,2.000,9,12352903
2021,12,145919210,1.560,1,12324484
2021,12,145919210,1.000,9,12324485
2021,2,149668017,6.000,1,12840925
2021,12,140333129,1.000,1,11516830
2021,5,134831720,0.900,1,9760234
